#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],w_RS_R_x [rad s^-1],w_RS_R_y [rad s^-1],w_RS_R_z [rad s^-1]
1520530733300106799,0.0225183144,0.0229208991,0.0029038335,0.9998294315,-0.0166621156,-0.0078373898,-0.0014342848,0.0371800847,0.0151920961,-0.0070985882,-0.0803422916,-0.0230053988,-0.0635530498
1520530733350112799,0.0241699275,0.0237735678,0.0023753485,0.9998088729,-0.0170123888,-0.0091158791,-0.0031140164,0.0345190018,0.0191368870,-0.0117747243,-0.0135673836,-0.0522304883,-0.0664287791
1520530733400109799,0.0257342104,0.0245913006,0.0013379368,0.9998308476,-0.0148402538,-0.0100720398,-0.0040739484,0.0338283889,0.0122104920,-0.0193674825,0.0871199960,-0.0391572903,-0.0369467610
1520530733450195799,0.0274975076,0.0250889715,-0.0000899157,0.9999025100,-0.0098479951,-0.0095090766,-0.0027504371,0.0324647203,0.0114956610,-0.0202706847,0.1989163882,0.0224771543,0.0545267434
1520530733500112799,0.0295161437,0.0254568774,-0.0019004530,0.9999630107,-0.0020124006,-0.0083585239,-0.0002502878,0.0327112004,0.0049525290,-0.0271835234,0.3131160408,0.0462407295,0.1027016880
1520530733550114799,0.0312481094,0.0255801864,-0.0037765712,0.9999533019,0.0068952211,-0.0063296056,0.0024054352,0.0342674442,-0.0023533111,-0.0160106141,0.3554144479,0.0812730535,0.1090370398
1520530733600102536,0.0330163576,0.0252795387,-0.0047407877,0.9999216447,0.0114400644,-0.0026406212,0.0043424143,0.0291034374,-0.0048565669,-0.0083024884,0.1809941519,0.1474846363,0.0796667704
1520530733650104536,0.0340810493,0.0251344293,-0.0048093083,0.9999370580,0.0100575670,-0.0031236597,0.0038688646,0.0152960503,0.0017841102,0.0012722863,-0.0551665079,-0.0193410699,-0.0193094807
1520530733700105536,0.0346304141,0.0251375381,-0.0036456399,0.9999845835,0.0020328077,-0.0043584037,0.0027757631,0.0109224739,0.0050070840,0.0157459714,-0.3206588007,-0.0501823812,-0.0452276722
1520530733750107536,0.0347484499,0.0255651511,-0.0015652083,0.9999682881,-0.0065199504,-0.0045679146,0.0002171832,0.0045762071,0.0096006198,0.0212111250,-0.3416252877,-0.0091244791,-0.1038451241
1520530733800109536,0.0349614732,0.0258356091,0.0001817236,0.9999158983,-0.0111029623,-0.0066204523,0.0010440948,0.0043430254,0.0040193470,0.0143952677,-0.1834550376,-0.0819297084,0.0327726060
1520530733850110536,0.0353187919,0.0261424594,0.0010147785,0.9999343820,-0.0094554708,-0.0062277584,0.0017438116,0.0047114887,0.0088198865,0.0082609933,0.0656993520,0.0160905793,0.0282468784
1520530733900112536,0.0357955582,0.0266033579,0.0010810416,0.9999770552,-0.0051092894,-0.0042266033,0.0013856596,0.0096193319,0.0078165047,0.0089330170,0.1737953384,0.0802163772,-0.0140018043
1520530733950113536,0.0359900706,0.0272695255,0.0011064967,0.9999920847,-0.0021729644,-0.0033288638,0.0001656393,0.0075614508,0.0167501103,0.0018939031,0.1176077398,0.0358240582,-0.0484866889
1520530734000144799,0.0361976363,0.0280488767,0.0012754031,0.9999845721,-0.0015876129,-0.0053230391,0.0000146138,0.0060925349,0.0098873628,0.0010020144,0.0234319090,-0.0797268372,-0.0057860357
1520530734050145799,0.0365374796,0.0284791626,0.0016241849,0.9999629926,-0.0016726041,-0.0076436829,0.0035762925,0.0033217778,0.0068570082,0.0003509887,-0.0041578973,-0.0926012104,0.1425918140
1520530734100147799,0.0370833836,0.0289627090,0.0021710433,0.9999430663,-0.0007540592,-0.0081679047,0.0068250200,0.0066740792,0.0152918035,0.0066904174,0.0358194421,-0.0206246493,0.1302581008
1520530734150148799,0.0377342440,0.0297794640,0.0025975914,0.9999254754,-0.0007837842,-0.0087073308,0.0085212516,0.0130621232,0.0157820284,0.0053128805,-0.0015963532,-0.0215380960,0.0678554429
1520530734200150799,0.0380770676,0.0304546077,0.0028022171,0.9999283106,-0.0019789903,-0.0079841852,0.0087011481,0.0126392934,0.0097923744,0.0002986376,-0.0481118248,0.0285217773,0.0067551320
1520530734250152799,0.0385836810,0.0308994818,0.0028954728,0.9999262643,-0.0013686124,-0.0069330796,0.0098754916,0.0132291000,0.0085689900,-0.0044662128,0.0236713869,0.0423442848,0.0470809536
1520530734300153799,0.0392119139,0.0312278420,0.0025464124,0.9999289273,0.0009288587,-0.0054009515,0.0105880695,0.0148046762,0.0074788989,-0.0042147501,0.0910876830,0.0622267389,0.0290526886
1520530734350155799,0.0401612595,0.0316566601,0.0021276022,0.9999129092,0.0030393044,-0.0056530525,0.0115316817,0.0176437441,0.0114013692,-0.0020987783,0.0843120386,-0.0092276622,0.0381936646
1520530734400153167,0.0409466513,0.0321849659,0.0020592771,0.9998932525,0.0020973664,-0.0066891499,0.0128195156,0.0157439243,0.0114388037,0.0018642074,-0.0374871343,-0.0420380185,0.0511817098
1520530734450154167,0.0417810604,0.0326076783,0.0026308591,0.9998753462,-0.0006124466,-0.0067022316,0.0142827543,0.0155348796,0.0099186944,0.0028055608,-0.1087622489,-0.0020402614,0.0578052674
1520530734500156167,0.0427297205,0.0331729539,0.0031643233,0.9998631070,-0.0010510825,-0.0066499344,0.0151142612,0.0187320001,0.0093878685,-0.0010475863,-0.0177956334,0.0018580432,0.0331429237
1520530734550158167,0.0436163135,0.0334663168,0.0030008673,0.9998416305,0.0009653625,-0.0058152388,0.0167918139,0.0193357412,0.0042184000,-0.0026098709,0.0796919115,0.0346658110,0.0676045666
1520530734600159167,0.0443779267,0.0336527899,0.0024885221,0.9997874145,0.0024852291,-0.0060395866,0.0195569128,0.0120190261,0.0043117879,-0.0045421883,0.0602935220,-0.0080708753,0.1109656931
1520530734650161167,0.0450917967,0.0339166559,0.0020076907,0.9997173801,0.0021422917,-0.0076793746,0.0223963793,0.0073944526,0.0080049103,-0.0088343024,-0.0131103179,-0.0661425100,0.1133591134
1520530734700162167,0.0454596877,0.0341903865,0.0017878726,0.9996952233,0.0013775360,-0.0075782829,0.0234549055,0.0045019295,0.0053248215,-0.0104050655,-0.0309947866,0.0032598375,0.0421218500
1520530734750163167,0.0456948057,0.0344514064,0.0013061827,0.9997179674,0.0009980733,-0.0063992736,0.0228481693,0.0078190938,0.0076112859,-0.0078745978,-0.0160970401,0.0468293943,-0.0243329751
1520530734800165167,0.0458707288,0.0349304490,0.0010852491,0.9997532516,0.0022721741,-0.0037114926,0.0217829728,0.0071524349,0.0070877923,-0.0061507276,0.0487626046,0.1086927441,-0.0421930344
1520530734850171518,0.0461679287,0.0352933183,0.0006646970,0.9997484434,0.0055076608,-0.0019644011,0.0216530997,0.0080623906,0.0060427170,-0.0058075446,0.1278690217,0.0726875795,-0.0045497566
1520530734900172518,0.0466254614,0.0353385694,0.0000105656,0.9997241185,0.0096728575,-0.0014002185,0.0213579529,0.0096838558,0.0020487194,-0.0064148954,0.1661030271,0.0262318651,-0.0113300651
1520530734950177518,0.0470625460,0.0353036001,-0.0005340383,0.9997049218,0.0127632986,-0.0018641346,0.0205837909,0.0103265475,-0.0046422007,-0.0053556324,0.1240184710,-0.0156113108,-0.0309448978
1520530735000175518,0.0474947952,0.0348355696,-0.0008549562,0.9996886749,0.0139988344,-0.0035315130,0.0203497973,0.0096459771,-0.0090512708,-0.0047763279,0.0508074981,-0.0655425952,-0.0101031395
1520530735050265518,0.0480603129,0.0343104638,-0.0007650407,0.9996940537,0.0132072503,-0.0057248492,0.0201145151,0.0087310243,-0.0074799173,0.0004893131,-0.0297843374,-0.0880595433,-0.0107334133
1520530735100178518,0.0483461767,0.0338717513,-0.0004604392,0.9997196434,0.0105344994,-0.0074479545,0.0198541407,0.0030195271,-0.0080382181,0.0027329712,-0.1056288195,-0.0710338731,-0.0119755786
1520530735150180518,0.0483642556,0.0335112140,0.0000408854,0.9997376793,0.0067243484,-0.0081526967,0.0203196767,-0.0023482076,-0.0074720117,0.0082580280,-0.1519442311,-0.0313972971,0.0171691743
1520530735200181518,0.0480841286,0.0331456997,0.0008605427,0.9997491389,0.0010841449,-0.0075186665,0.0210702056,-0.0063029765,-0.0048916661,0.0134619204,-0.2263088348,0.0205718395,0.0283347788
1520530735250203097,0.0476971492,0.0329903588,0.0019507329,0.9997218236,-0.0051230413,-0.0071512219,0.0218835534,-0.0113043869,-0.0022457496,0.0165294353,-0.2486725806,0.0094151403,0.0306848753
1520530735300204097,0.0471470207,0.0329204313,0.0030517641,0.9997027374,-0.0093287247,-0.0061445827,0.0216715463,-0.0106871324,-0.0040332866,0.0126824267,-0.1690021087,0.0365234349,-0.0098703648
1520530735350206097,0.0466807820,0.0329267979,0.0037685770,0.9997307635,-0.0088726882,-0.0059902944,0.0205862137,-0.0069850883,-0.0033152059,0.0075179799,0.0183787740,0.0061666706,-0.0433684566
1520530735400208097,0.0462274589,0.0327775776,0.0036815174,0.9997801647,-0.0053194492,-0.0068147140,0.0191019722,-0.0084805656,-0.0074905814,0.0039010006,0.1431379799,-0.0305557863,-0.0582481831
1520530735450209097,0.0455141813,0.0324488468,0.0034261979,0.9998177591,-0.0033297796,-0.0069541491,0.0174642796,-0.0121745160,-0.0077040489,0.0032811305,0.0801287284,-0.0043940480,-0.0649487721
1520530735500211097,0.0446870290,0.0322451293,0.0035635780,0.9998095112,-0.0054670442,-0.0079325634,0.0169743077,-0.0171431731,-0.0037776760,0.0050189397,-0.0846530128,-0.0406884344,-0.0200529573
1520530735550212097,0.0437772349,0.0322405510,0.0043593687,0.9997716452,-0.0100410906,-0.0083327395,0.0169233399,-0.0184568446,-0.0002857235,0.0089151058,-0.1826443900,-0.0191324923,-0.0033764052
1520530735600214097,0.0429031067,0.0323677734,0.0053841551,0.9997242571,-0.0143046890,-0.0072473981,0.0171540359,-0.0132006984,0.0022654494,0.0131735988,-0.1713293229,0.0405929416,0.0074005210
1520530735650176290,0.0424857400,0.0326604620,0.0061052786,0.9997049767,-0.0158796770,-0.0053026218,0.0175976597,0.0018046489,0.0047250176,0.0145829832,-0.0645050603,0.0769954539,0.0161961943
1520530735700178290,0.0432114825,0.0328558609,0.0065626800,0.9997265082,-0.0148921959,-0.0021030607,0.0179083361,0.0303003229,-0.0007699721,0.0110579245,0.0371817616,0.1288367747,0.0105849604
1520530735750179290,0.0455199704,0.0328850038,0.0065558893,0.9997657155,-0.0110617835,-0.0006179118,0.0185948734,0.0643944591,-0.0076935971,0.0011183944,0.1520737329,0.0625447508,0.0268629718
1520530735800181290,0.0493148565,0.0324919336,0.0061452598,0.9998104338,-0.0040856140,-0.0015108893,0.0189768656,0.0940492228,-0.0134734781,-0.0013464534,0.2796470654,-0.0303508022,0.0158098911
1520530735850183290,0.0547647141,0.0318292379,0.0055515678,0.9997569401,0.0031745274,-0.0068020440,0.0207295742,0.1243386045,-0.0143797453,0.0028855347,0.2942446568,-0.2058065181,0.0714372754
1520530735900184290,0.0617683567,0.0311899222,0.0056632864,0.9995953934,0.0070029347,-0.0136232477,0.0239669660,0.1473024487,-0.0145141771,0.0155600514,0.1578935059,-0.2700602475,0.1297725764
1520530735950186290,0.0699592233,0.0303864311,0.0069581093,0.9994791978,0.0058475059,-0.0168016389,0.0269229400,0.1755975485,-0.0141245844,0.0322121382,-0.0447280100,-0.1290785026,0.1167782862
1520530736000188290,0.0793975741,0.0298954826,0.0093889311,0.9993529328,0.0019612949,-0.0188547958,0.0305673965,0.2021906972,-0.0114494283,0.0371276028,-0.1555708039,-0.0872029154,0.1427413603
1520530736050192045,0.0901990682,0.0293969177,0.0115866093,0.9991586688,-0.0011160521,-0.0210044456,0.0352068502,0.2253236622,-0.0158203673,0.0296355747,-0.1238610960,-0.0901972619,0.1831933696
1520530736100193045,0.1023476869,0.0286148265,0.0128855854,0.9989591167,-0.0002265129,-0.0221954364,0.0398496474,0.2486840785,-0.0185442660,0.0154000614,0.0333186579,-0.0463064901,0.1866342155
1520530736150194045,0.1153772920,0.0276011173,0.0124879051,0.9987461684,0.0051196349,-0.0231826867,0.0440731613,0.2670009732,-0.0245050471,-0.0061040791,0.2114427881,-0.0310776378,0.1738573875
1520530736200196045,0.1292312890,0.0262792986,0.0108215129,0.9985809318,0.0128013391,-0.0215267228,0.0469983899,0.2894223630,-0.0284791142,-0.0183964670,0.3012762963,0.0789432817,0.1246126331
1520530736250198045,0.1444284320,0.0248240735,0.0092460494,0.9983641471,0.0192190054,-0.0193487834,0.0502522064,0.3180364370,-0.0314164869,-0.0183586851,0.2495495993,0.0972029848,0.1370125918
1520530736300199045,0.1611194164,0.0231711902,0.0082806814,0.9981848670,0.0219949323,-0.0166821471,0.0535247633,0.3496414125,-0.0360766836,-0.0023255069,0.1030986630,0.1094145312,0.1352448137
1520530736350200045,0.1794238985,0.0214339923,0.0086136190,0.9980238122,0.0200722312,-0.0141985166,0.0578271377,0.3795241416,-0.0347337686,0.0214569289,-0.0848138016,0.0911543337,0.1730268739
1520530736400202045,0.1991177499,0.0195614602,0.0102130603,0.9979306973,0.0137336653,-0.0112534341,0.0617986242,0.4083527625,-0.0333245061,0.0384114720,-0.2620269613,0.0996643900,0.1575209496
1520530736450247764,0.2202323824,0.0178942047,0.0127995536,0.9977769957,0.0048472581,-0.0091977404,0.0658253175,0.4377839267,-0.0243303571,0.0541342683,-0.3612061468,0.0577577956,0.1581016204
1520530736500248764,0.2426080257,0.0171689745,0.0166924484,0.9974507286,-0.0017538681,-0.0081103353,0.0708744689,0.4598350227,0.0029218385,0.0654656589,-0.2681133790,0.0249194385,0.2001567103
1520530736550254764,0.2660646141,0.0179815441,0.0206555799,0.9970373252,-0.0019188587,-0.0081604340,0.0764610851,0.4754384160,0.0239455923,0.0577603020,-0.0082811952,-0.0022085172,0.2239912498
1520530736600251764,0.2902773321,0.0196053106,0.0229613669,0.9965281842,0.0022145924,-0.0096362315,0.0826669017,0.4835932255,0.0347480513,0.0386531316,0.1673087338,-0.0459081492,0.2505343719
1520530736650343764,0.3147686720,0.0216935501,0.0237668008,0.9960009717,0.0061665236,-0.0115486389,0.0883779794,0.4863292575,0.0420584902,0.0199028850,0.1614019437,-0.0637553270,0.2303253838
1520530736700254764,0.3390829563,0.0239434615,0.0240501761,0.9955426959,0.0070273671,-0.0134338307,0.0930853850,0.4806832075,0.0497859418,0.0131022371,0.0389684259,-0.0735670376,0.1894339739
1520530736750256764,0.3627367914,0.0268033929,0.0248572417,0.9949967653,0.0061734342,-0.0163016045,0.0983747090,0.4638542533,0.0641370863,0.0143075269,-0.0260150510,-0.1191553306,0.2113905172
1520530736800257764,0.3855326176,0.0303935502,0.0261983145,0.9944473826,0.0041237870,-0.0196854436,0.1032951160,0.4413230121,0.0728358999,0.0131733380,-0.0713321322,-0.1443130407,0.1958186744
1520530736850259764,0.4070774019,0.0341686234,0.0269909054,0.9937690276,0.0019982946,-0.0227149254,0.1091015985,0.4116936624,0.0773306116,0.0067831590,-0.0764881724,-0.1307762784,0.2315916997
1520530736900250167,0.4270284176,0.0383306630,0.0270679165,0.9931665739,-0.0006479945,-0.0245003296,0.1141028941,0.3809247911,0.0815748200,0.0022563557,-0.1019165585,-0.0834834196,0.1989266922
1520530736950252167,0.4454693794,0.0423869155,0.0279017109,0.9923204574,-0.0014324764,-0.0277278399,0.1205372338,0.3633605838,0.0766891837,0.0022692666,-0.0227610792,-0.1324569823,0.2587834145
1520530737000254167,0.4631996751,0.0459854491,0.0287228227,0.9912413802,0.0018808953,-0.0320983356,0.1280885838,0.3443602622,0.0571462661,0.0129542677,0.1441485806,-0.1582620365,0.3088546421
1520530737050255167,0.4797799885,0.0481518134,0.0299394988,0.9904755134,0.0083414552,-0.0307631970,0.1339488825,0.3267055154,0.0235304907,0.0580107085,0.2418500444,0.0846139311,0.2446764607
1520530737100257167,0.4955491126,0.0488999411,0.0337755606,0.9895429010,0.0161450803,-0.0269237663,0.1407810151,0.3012971878,0.0039404221,0.1415702403,0.2804990688,0.1904950450,0.2865573522
1520530737150258167,0.5101260543,0.0485622808,0.0422528647,0.9886389461,0.0201435284,-0.0233772739,0.1471080406,0.2712058127,-0.0187883060,0.2470804155,0.1320630520,0.1578316214,0.2621191731
1520530737200260167,0.5234050155,0.0474212132,0.0565383434,0.9881945086,0.0183492672,-0.0232017372,0.1503216450,0.2300907820,-0.0319795348,0.3427660465,-0.0746320687,-0.0066209849,0.1281577988
1520530737250261167,0.5335323215,0.0454053879,0.0759002939,0.9878972540,0.0163188983,-0.0273908706,0.1517973954,0.1716608107,-0.0355923288,0.4221620858,-0.0562178041,-0.1791516432,0.0551605826
1520530737300258817,0.5403093696,0.0436378159,0.0989277288,0.9875912546,0.0133552393,-0.0327767222,0.1530060061,0.0996523425,-0.0241493490,0.4824666381,-0.0855383284,-0.2319583637,0.0428568848
1520530737350260817,0.5434503555,0.0422899500,0.1231236234,0.9872549870,0.0058364394,-0.0379052017,0.1544562147,0.0236733984,-0.0282755122,0.4672491848,-0.2673472954,-0.2498196564,0.0467480145
1520530737400261817,0.5429356098,0.0403203405,0.1453920156,0.9868626313,-0.0030758666,-0.0456796340,0.1549388816,-0.0386037603,-0.0423122533,0.3780736029,-0.3045576185,-0.3627851259,0.0061567945
1520530737450263817,0.5390220284,0.0380966291,0.1619678736,0.9865553577,-0.0130004812,-0.0525597946,0.1541978655,-0.1174270138,-0.0479580723,0.2259985507,-0.3478074882,-0.3337466970,-0.0446338157
1520530737500264817,0.5310629606,0.0359221213,0.1691870987,0.9863004689,-0.0226332564,-0.0549859554,0.1538689882,-0.2044657767,-0.0280469041,0.0205852538,-0.3646061185,-0.1558621608,-0.0303962015
1520530737550266817,0.5190466642,0.0354966074,0.1662650108,0.9861485569,-0.0276373428,-0.0544275694,0.1542233466,-0.2838855386,0.0035392838,-0.1851245463,-0.2017677469,-0.0087824916,0.0034033103
1520530737600268817,0.5031157732,0.0362144224,0.1536807567,0.9861969944,-0.0242078178,-0.0524609206,0.1551686878,-0.3596587479,0.0353806503,-0.3596937358,0.1211396483,0.0998796318,0.0422818029
1520530737650269817,0.4834300280,0.0387516841,0.1320943236,0.9862172320,-0.0122220112,-0.0532638639,0.1561702743,-0.4355640709,0.0589502193,-0.4801723063,0.4757181595,0.0437309658,0.0653140876
1520530737700183185,0.4596144557,0.0425415747,0.1045410857,0.9860884618,0.0052626296,-0.0542579893,0.1570284080,-0.5192378163,0.0882931873,-0.5427163243,0.6953053055,0.0702768330,0.0725240100
1520530737750184185,0.4316931963,0.0478268452,0.0740938187,0.9860788453,0.0204100457,-0.0565127499,0.1550427357,-0.6065220237,0.1197809353,-0.5591766834,0.6159538783,0.0066045020,-0.0458623508
1520530737800186185,0.3995868862,0.0543997772,0.0438524894,0.9863230419,0.0285687218,-0.0601704893,0.1507653718,-0.6891462803,0.1375293583,-0.5522186756,0.3539494558,-0.0896288636,-0.1547669204
1520530737850187185,0.3629895747,0.0616766512,0.0164354872,0.9872093485,0.0304299472,-0.0629790405,0.1432667478,-0.7640863657,0.1536505520,-0.5208985209,0.1074021531,-0.0888782310,-0.2999148500
1520530737900189185,0.3224726617,0.0699373409,-0.0082890205,0.9883747464,0.0292794232,-0.0632667899,0.1351125060,-0.8325169683,0.1746356636,-0.4886865914,-0.0246592891,-0.0050947313,-0.3319154222
