#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403636859801666560,0.0034935253,0.0826744735,0.2840855122,0.5800774107,-0.0960783960,-0.8062682761,-0.0648891852
1403636859851666432,0.0021885938,0.0844303817,0.3082932532,0.5828603328,-0.0951728121,-0.8039265029,-0.0701294967
1403636859901666560,0.0015816631,0.0851298794,0.3301003575,0.5845474195,-0.0948842773,-0.8024891654,-0.0728864023
1403636859951666432,0.0015288339,0.0854841545,0.3489821851,0.5856647974,-0.0954732355,-0.8014827215,-0.0742095247
1403636860001666560,0.0018063487,0.0863005817,0.3641017675,0.5856396006,-0.0962000348,-0.8012547556,-0.0759119770
1403636860051666432,0.0028817209,0.0879237428,0.3728926778,0.5848500969,-0.0973914728,-0.8015256632,-0.0776007501
1403636860101666560,0.0036961725,0.0901997462,0.3740485609,0.5833752659,-0.0999843239,-0.8022830359,-0.0775781187
1403636860151666432,0.0042031929,0.0927296057,0.3666632771,0.5809535170,-0.1016717218,-0.8039089144,-0.0767224179
1403636860201666560,0.0057706647,0.0946094990,0.3501945138,0.5781317813,-0.1030009588,-0.8059008528,-0.0753542391
1403636860251666432,0.0075100781,0.0955078453,0.3269759417,0.5742640280,-0.1046285441,-0.8087747986,-0.0718123886
1403636860301666560,0.0094077345,0.0958434567,0.2989406586,0.5683215151,-0.1067846918,-0.8129811727,-0.0683322610
1403636860351666432,0.0116389720,0.0963479131,0.2696096301,0.5602071515,-0.1093019995,-0.8184519472,-0.0660108359
1403636860401666560,0.0141633302,0.0965344086,0.2395656258,0.5509830402,-0.1125974517,-0.8244513404,-0.0633994529
1403636860451666432,0.0173493810,0.0964521691,0.2098871469,0.5418192067,-0.1155729425,-0.8302820796,-0.0608811183
1403636860501666560,0.0204893313,0.0961001739,0.1821106076,0.5327522033,-0.1185296522,-0.8359738987,-0.0572140911
1403636860551666432,0.0234446395,0.0953979716,0.1575974226,0.5254666753,-0.1200617316,-0.8406273042,-0.0530630680
1403636860601666560,0.0265402514,0.0950887725,0.1366932094,0.5190048607,-0.1214756396,-0.8446040412,-0.0502159054
1403636860651666432,0.0292916484,0.0947072506,0.1198084950,0.5148472812,-0.1210948831,-0.8473836226,-0.0470032173
1403636860701666560,0.0317494199,0.0943408608,0.1074134633,0.5125452410,-0.1190993741,-0.8491514540,-0.0453268487
1403636860751666432,0.0335945673,0.0940338075,0.1008487493,0.5109680747,-0.1162902606,-0.8504032849,-0.0469303192
1403636860801666560,0.0352278911,0.0939459950,0.1002568454,0.5108830906,-0.1124821077,-0.8508378825,-0.0492050906
1403636860851666432,0.0361483954,0.0941104367,0.1065129712,0.5107794174,-0.1089696463,-0.8512449478,-0.0511081382
1403636860901666560,0.0363718271,0.0945493057,0.1197603941,0.5106499516,-0.1059269252,-0.8516669411,-0.0517642247
1403636860951666432,0.0363194235,0.0950737521,0.1392878294,0.5114464642,-0.1032009250,-0.8515265388,-0.0517168927
1403636861001666560,0.0354695022,0.0958419740,0.1642331630,0.5138324560,-0.1010525015,-0.8502845269,-0.0527335039
1403636861051666432,0.0339397229,0.0969855711,0.1925567538,0.5185068532,-0.1001433819,-0.8475195253,-0.0532221799
1403636861101666560,0.0316825360,0.0984025151,0.2229447663,0.5254632499,-0.0995225546,-0.8432067100,-0.0546450208
1403636861151666432,0.0293420553,0.0996818617,0.2538549006,0.5344260032,-0.0989768449,-0.8375001671,-0.0564437886
1403636861201666560,0.0269164909,0.1013525650,0.2856552899,0.5444471693,-0.0975674291,-0.8310579439,-0.0583144113
1403636861251666432,0.0249090698,0.1032597497,0.3171379864,0.5546845937,-0.0963015627,-0.8242898506,-0.0599771019
1403636861301666560,0.0233686604,0.1049879119,0.3480061591,0.5645675566,-0.0959517940,-0.8175538643,-0.0605178167
1403636861351666432,0.0220919438,0.1070249379,0.3759636879,0.5729920606,-0.0961315514,-0.8115569584,-0.0617586160
1403636861401666560,0.0208639856,0.1090770289,0.3996971250,0.5803420036,-0.0976744682,-0.8061152223,-0.0619766535
1403636861451666432,0.0200499110,0.1111539900,0.4167674482,0.5861582648,-0.0979816076,-0.8017340751,-0.0635654468
1403636861501666560,0.0194044467,0.1128226966,0.4255709946,0.5899684930,-0.0991136937,-0.7987304201,-0.0643690069
1403636861551666432,0.0191247314,0.1144943759,0.4257761240,0.5908539309,-0.0997531789,-0.7978396435,-0.0662784951
1403636861601666560,0.0190308597,0.1154727936,0.4171144068,0.5893157929,-0.1000016489,-0.7989441227,-0.0662937046
1403636861651666432,0.0189086515,0.1161774173,0.4005402625,0.5855063919,-0.1004005887,-0.8018306442,-0.0645724781
1403636861701666560,0.0189432334,0.1161176786,0.3780474365,0.5807947746,-0.1002275657,-0.8053705780,-0.0633253266
1403636861751666432,0.0192867946,0.1157632843,0.3521168828,0.5758093521,-0.0996799680,-0.8090848223,-0.0623638063
1403636861801666560,0.0206928607,0.1147479862,0.3243312240,0.5711596612,-0.0989326761,-0.8124760990,-0.0622218252
1403636861851666432,0.0219091065,0.1131494865,0.2955762744,0.5666184351,-0.0986485766,-0.8158628834,-0.0598311193
1403636861901666560,0.0232372340,0.1106087193,0.2663241625,0.5606267014,-0.0984983323,-0.8202197187,-0.0568805167
1403636861951666432,0.0247135498,0.1078227162,0.2368744910,0.5528424680,-0.0994457996,-0.8255835923,-0.0537351900
1403636862001666560,0.0261776857,0.1047395095,0.2076663226,0.5443149159,-0.1008163532,-0.8312877936,-0.0501790750
1403636862051666432,0.0276643969,0.1013704687,0.1798875779,0.5368474211,-0.1029222028,-0.8360840215,-0.0465335965
1403636862101666560,0.0293697845,0.0982732922,0.1544612795,0.5310024501,-0.1045848257,-0.8397325090,-0.0441330438
1403636862151666432,0.0301189329,0.0959463492,0.1328851730,0.5264291883,-0.1059056872,-0.8426249457,-0.0404906907
1403636862201666560,0.0315731689,0.0942815393,0.1162182763,0.5231655233,-0.1044286786,-0.8448780763,-0.0396676510
1403636862251666432,0.0328090899,0.0935559347,0.1065226793,0.5195019811,-0.1018892372,-0.8473329495,-0.0419898515
1403636862301666560,0.0346549153,0.0930350721,0.1035008579,0.5161005733,-0.0996687165,-0.8495890895,-0.0436431457
1403636862351666432,0.0350316204,0.0933336020,0.1093090996,0.5126606644,-0.0976287614,-0.8518582287,-0.0445558786
1403636862401666560,0.0347892754,0.0937616676,0.1237414554,0.5108690821,-0.0969035618,-0.8530455766,-0.0439968739
1403636862451666432,0.0338785835,0.0945083573,0.1451353878,0.5113998186,-0.0964431936,-0.8527941325,-0.0437161710
1403636862501666560,0.0321774445,0.0959161445,0.1713667810,0.5138153015,-0.0959338393,-0.8512902163,-0.0457766540
1403636862551666432,0.0296658985,0.0981699228,0.2014027834,0.5173278135,-0.0965555922,-0.8488234360,-0.0504749983
1403636862601666560,0.0266038403,0.1014466062,0.2340980172,0.5215874645,-0.0964733015,-0.8457154202,-0.0583510667
1403636862651666432,0.0242550746,0.1042277366,0.2676948011,0.5271990708,-0.0974469076,-0.8417300878,-0.0636843718
1403636862701666560,0.0216644071,0.1061701402,0.3023098409,0.5329145029,-0.0977417648,-0.8377437334,-0.0680743509
1403636862751666432,0.0189998392,0.1071186066,0.3364713490,0.5380311065,-0.1013680632,-0.8341156922,-0.0670675493
1403636862801666560,0.0166557282,0.1085040420,0.3707764745,0.5408224158,-0.1038908229,-0.8319345243,-0.0678436345
1403636862851666432,0.0151098007,0.1093382835,0.4041794538,0.5434488289,-0.1089581253,-0.8296997586,-0.0662556246
1403636862901666560,0.0144638522,0.1102928966,0.4349784255,0.5465895342,-0.1120874395,-0.8272856184,-0.0653818972
1403636862951666432,0.0143353799,0.1104319543,0.4609638453,0.5507781634,-0.1152023327,-0.8242515518,-0.0630968824
1403636863001666560,0.0149776880,0.1107852533,0.4793227315,0.5554944714,-0.1147090164,-0.8212125067,-0.0622716044
1403636863051666432,0.0153697599,0.1113260165,0.4889612198,0.5596829254,-0.1121481875,-0.8185058845,-0.0650071083
1403636863101666560,0.0158981718,0.1120672822,0.4892262816,0.5628634826,-0.1091800615,-0.8163201736,-0.0698984134
1403636863151666432,0.0165778920,0.1127849594,0.4806763232,0.5651019917,-0.1058683602,-0.8147975095,-0.0745429257
1403636863201666560,0.0170765258,0.1130090654,0.4639057219,0.5652403022,-0.1032836473,-0.8146695782,-0.0784179017
1403636863251666432,0.0174757186,0.1121129468,0.4404988885,0.5642214174,-0.1016993851,-0.8153846509,-0.0803697596
1403636863301666560,0.0180540141,0.1122880429,0.4117553234,0.5626016606,-0.1001612500,-0.8163797494,-0.0834937133
1403636863351666432,0.0191932321,0.1110698432,0.3799895644,0.5609782062,-0.1001205917,-0.8172825173,-0.0856072786
1403636863401666560,0.0199386589,0.1106341705,0.3475596309,0.5589639380,-0.1009257555,-0.8182025311,-0.0889827285
1403636863451666432,0.0211021174,0.1100477800,0.3136798739,0.5568936036,-0.1026344816,-0.8193278871,-0.0896520545
1403636863501666560,0.0226561110,0.1093703285,0.2785051465,0.5531477310,-0.1064308207,-0.8216405478,-0.0872174200
1403636863551666432,0.0243750364,0.1080979183,0.2436278611,0.5490327902,-0.1085301604,-0.8248659710,-0.0798769643
1403636863601666560,0.0271548312,0.1066334918,0.2099738270,0.5434946869,-0.1109727592,-0.8288445252,-0.0729062761
1403636863651666432,0.0303355325,0.1048106998,0.1785104275,0.5375783192,-0.1129620618,-0.8329462020,-0.0667064308
1403636863701666560,0.0333190784,0.1035985723,0.1506893039,0.5321770856,-0.1151976127,-0.8365483800,-0.0608594076
1403636863751666432,0.0355847776,0.1028785855,0.1279173642,0.5264243418,-0.1183151215,-0.8400158181,-0.0570295520
1403636863801666560,0.0376146287,0.1026246846,0.1121888906,0.5202042918,-0.1195609910,-0.8438581004,-0.0547372870
1403636863851666432,0.0397585556,0.1026104242,0.1050675511,0.5149297307,-0.1198080832,-0.8471117542,-0.0538058685
1403636863901666560,0.0404834002,0.1031926945,0.1070896387,0.5111770334,-0.1192049092,-0.8495467409,-0.0525220453
1403636863951666432,0.0414445624,0.1038289294,0.1186149716,0.5093501673,-0.1181300773,-0.8509235159,-0.0503672721
1403636864001666560,0.0415394455,0.1046275049,0.1391323954,0.5095705382,-0.1164716480,-0.8510569321,-0.0497425384
1403636864051666432,0.0411221348,0.1051777154,0.1658757031,0.5116817573,-0.1145775755,-0.8500907389,-0.0489846320
1403636864101666560,0.0399011485,0.1062983274,0.1990493238,0.5141208937,-0.1111395043,-0.8488809953,-0.0522376591
1403636864151666432,0.0383333564,0.1075329706,0.2350178510,0.5171671375,-0.1091516213,-0.8469674963,-0.0571851008
1403636864201666560,0.0364801362,0.1087929308,0.2721428573,0.5205994656,-0.1083805298,-0.8446399860,-0.0617507189
1403636864251666432,0.0344733819,0.1094851419,0.3084139228,0.5227140140,-0.1082977419,-0.8431629461,-0.0641709039
1403636864301666560,0.0322571658,0.1093126163,0.3425527215,0.5249258921,-0.1080410937,-0.8418459964,-0.0638376703
1403636864351666432,0.0306619108,0.1086119860,0.3742609024,0.5275458703,-0.1084408389,-0.8401942864,-0.0633206145
1403636864401666560,0.0287510790,0.1079773009,0.4037854373,0.5317486852,-0.1098097433,-0.8373476440,-0.0635144008
1403636864451666432,0.0269056670,0.1075551584,0.4309065938,0.5387038750,-0.1124698181,-0.8324812304,-0.0642158557
1403636864501666560,0.0249269772,0.1071902886,0.4542376995,0.5477286014,-0.1158042334,-0.8260967781,-0.0643962104
1403636864551666432,0.0228483547,0.1066025421,0.4722245634,0.5574616524,-0.1187823805,-0.8193391170,-0.0617305719
1403636864601666560,0.0210733078,0.1062151939,0.4840989709,0.5649057463,-0.1195494573,-0.8140028480,-0.0631568563
1403636864651666432,0.0201107860,0.1062455997,0.4872654974,0.5701527637,-0.1186855966,-0.8102795541,-0.0654721265
1403636864701666560,0.0198904313,0.1068913937,0.4812858701,0.5716366123,-0.1156496768,-0.8093080452,-0.0698371226
1403636864751666432,0.0205127802,0.1070388034,0.4676942229,0.5702595382,-0.1129785711,-0.8103211651,-0.0736173274
1403636864801666560,0.0210309047,0.1069117412,0.4465386569,0.5672959374,-0.1112022711,-0.8125586063,-0.0745512281
1403636864851666432,0.0213498008,0.1061220989,0.4204934835,0.5635731833,-0.1107843149,-0.8151974702,-0.0746001827
1403636864901666560,0.0211902503,0.1051598713,0.3916109502,0.5594690492,-0.1115729372,-0.8178744388,-0.0750150985
1403636864951666432,0.0208227225,0.1055833697,0.3611646593,0.5546918443,-0.1122703613,-0.8208556074,-0.0768660893
1403636865001666560,0.0209577382,0.1058226451,0.3299416900,0.5494932951,-0.1135009789,-0.8239090774,-0.0796773408
1403636865051666432,0.0208732001,0.1058970615,0.2988699079,0.5443901114,-0.1137553539,-0.8272717726,-0.0795018256
1403636865101666560,0.0211165119,0.1061577499,0.2679253519,0.5392248307,-0.1155355876,-0.8305356004,-0.0780943436
1403636865151666432,0.0207712967,0.1055767983,0.2388024330,0.5357583012,-0.1207691396,-0.8326980233,-0.0706530938
1403636865201666560,0.0207524877,0.1048173308,0.2121836543,0.5334657224,-0.1251168501,-0.8342507755,-0.0615283711
1403636865251666432,0.0211666655,0.1036009043,0.1888027340,0.5318529841,-0.1291543754,-0.8352584868,-0.0528659710
1403636865301666560,0.0218873192,0.1025533080,0.1696046889,0.5309475862,-0.1311594597,-0.8358234142,-0.0478651972
1403636865351666432,0.0224181321,0.1024257243,0.1541068107,0.5306100305,-0.1327545210,-0.8358313530,-0.0470657205
1403636865401666560,0.0226303544,0.1023445651,0.1428195089,0.5291272724,-0.1317369571,-0.8368665490,-0.0482087425
1403636865451666432,0.0229034014,0.1021652818,0.1370657682,0.5258573889,-0.1292031109,-0.8391656279,-0.0508095622
1403636865501666560,0.0227924995,0.1020814702,0.1373879910,0.5207519662,-0.1265400386,-0.8425381026,-0.0541715238
1403636865551666432,0.0223234408,0.1020517647,0.1449695528,0.5154054659,-0.1234916499,-0.8461728525,-0.0556643669
1403636865601666560,0.0214828160,0.1015267968,0.1596455425,0.5116577506,-0.1216947380,-0.8487115702,-0.0555464450
1403636865651666432,0.0204941798,0.1000553817,0.1804588884,0.5106935770,-0.1203285453,-0.8496258906,-0.0533756281
1403636865701666560,0.0193599984,0.0982200280,0.2064985931,0.5130311025,-0.1188274942,-0.8485346660,-0.0516530253
1403636865751666432,0.0176873542,0.0965319872,0.2361289114,0.5175743184,-0.1185033340,-0.8458489312,-0.0511211351
1403636865801666560,0.0154912155,0.0956459641,0.2682841718,0.5239079018,-0.1183145051,-0.8419702084,-0.0510720724
1403636865851666432,0.0133944424,0.0953021646,0.3021263480,0.5309911020,-0.1191180195,-0.8374054476,-0.0511024784
1403636865901666560,0.0117626954,0.0952782482,0.3367310464,0.5397189280,-0.1192350765,-0.8317735227,-0.0513739439
1403636865951666432,0.0105428165,0.0950510502,0.3711419702,0.5500550051,-0.1198233467,-0.8249082237,-0.0510713177
1403636866001666560,0.0099650221,0.0949357077,0.4047268331,0.5613224158,-0.1200983971,-0.8171772450,-0.0521044215
1403636866051666432,0.0094533619,0.0948777720,0.4371210039,0.5728157181,-0.1213054884,-0.8088490988,-0.0541319402
1403636866101666560,0.0096497405,0.0952556357,0.4661774039,0.5831200974,-0.1213177272,-0.8012335159,-0.0572521974
1403636866151666432,0.0104642678,0.0951896831,0.4908133447,0.5912964238,-0.1202550732,-0.7951182580,-0.0607800324
1403636866201666560,0.0122785512,0.0953259915,0.5096130967,0.5966393849,-0.1191972624,-0.7910940517,-0.0631162290
1403636866251666432,0.0141316131,0.0951294154,0.5211084485,0.5986377061,-0.1185564783,-0.7894504150,-0.0659188933
1403636866301666560,0.0155698508,0.0948115289,0.5240440369,0.5970493824,-0.1176394830,-0.7904987498,-0.0693160407
1403636866351666432,0.0153431976,0.0948386341,0.5181117058,0.5930336475,-0.1180558232,-0.7931312004,-0.0729164899
1403636866401666560,0.0151891513,0.0952648446,0.5048601031,0.5874400462,-0.1174022575,-0.7971090900,-0.0758155698
1403636866451666432,0.0146778123,0.0955261961,0.4853796959,0.5823155082,-0.1177448592,-0.8006967729,-0.0770030842
1403636866501666560,0.0141514409,0.0959279686,0.4611400962,0.5774097709,-0.1170723520,-0.8042896527,-0.0775253207
1403636866551666432,0.0141100455,0.0968170390,0.4328099787,0.5728070470,-0.1171985363,-0.8074906093,-0.0782017001
1403636866601666560,0.0142721292,0.0984452814,0.4037049115,0.5678433604,-0.1179314667,-0.8108250253,-0.0787963545
1403636866651666432,0.0152217345,0.1006860435,0.3755698204,0.5623026547,-0.1185453695,-0.8143969857,-0.0807481863
1403636866701666560,0.0163547751,0.1034417227,0.3498621881,0.5569954535,-0.1191482921,-0.8179215223,-0.0810193348
1403636866751666432,0.0191434268,0.1054919213,0.3272601366,0.5527551652,-0.1178917189,-0.8211750212,-0.0789610950
1403636866801666560,0.0222682711,0.1062711924,0.3075474799,0.5490737384,-0.1165539660,-0.8241096474,-0.0760032362
1403636866851666432,0.0258722007,0.1059148461,0.2894437909,0.5457020738,-0.1153477077,-0.8270900451,-0.0694709313
1403636866901666560,0.0291373916,0.1051235795,0.2728897333,0.5408478472,-0.1154604872,-0.8307855271,-0.0628322374
1403636866951666432,0.0325812437,0.1037483215,0.2580148876,0.5348953699,-0.1162260940,-0.8350427895,-0.0555155660
1403636867001666560,0.0362165570,0.1024644449,0.2457390726,0.5286781741,-0.1171634932,-0.8390999363,-0.0518015544
1403636867051666432,0.0395820029,0.1014583111,0.2362211049,0.5233745093,-0.1186462070,-0.8422730152,-0.0507776376
1403636867101666560,0.0429412089,0.1004623398,0.2294888496,0.5191318977,-0.1182945666,-0.8450136165,-0.0496029853
1403636867151666432,0.0468145870,0.0992014185,0.2250814736,0.5162410215,-0.1184169965,-0.8469445232,-0.0464499450
1403636867201666560,0.0517564155,0.0974689424,0.2222624272,0.5143795411,-0.1164671585,-0.8485924273,-0.0417130797
1403636867251666432,0.0566156991,0.0946379751,0.2210939527,0.5127818940,-0.1131310559,-0.8502620656,-0.0362010097
1403636867301666560,0.0608371161,0.0927539989,0.2217771709,0.5111181426,-0.1108046256,-0.8517268379,-0.0322796049
1403636867351666432,0.0647204891,0.0912684277,0.2234870046,0.5084799092,-0.1097734998,-0.8535058362,-0.0304261122
1403636867401666560,0.0680499002,0.0903225392,0.2259991616,0.5052512577,-0.1090642967,-0.8554800228,-0.0313061717
1403636867451666432,0.0715094283,0.0887811705,0.2291533351,0.5003293177,-0.1091784914,-0.8583244716,-0.0320894421
1403636867501666560,0.0749909803,0.0874732882,0.2322626859,0.4930268875,-0.1096089121,-0.8624312370,-0.0335072543
1403636867551666432,0.0796075240,0.0864612237,0.2336454540,0.4808417081,-0.1088282127,-0.8693293009,-0.0348459246
1403636867601666560,0.0838772357,0.0854970589,0.2339770347,0.4637585119,-0.1088788694,-0.8785832810,-0.0341299388
1403636867651666432,0.0889533535,0.0843141600,0.2328200787,0.4416437926,-0.1100261927,-0.8898767593,-0.0310539949
1403636867701666560,0.0945755318,0.0827063322,0.2302104533,0.4157380021,-0.1125080919,-0.9021017242,-0.0267641926
1403636867751666432,0.1005066335,0.0813048929,0.2263859063,0.3883056248,-0.1151304440,-0.9140081182,-0.0235134525
1403636867801666560,0.1061756462,0.0805748701,0.2231414616,0.3625785295,-0.1184074394,-0.9241407815,-0.0219158449
1403636867851666432,0.1107827276,0.0801718682,0.2206130922,0.3426976549,-0.1230450406,-0.9311301026,-0.0203707483
1403636867901666560,0.1134663075,0.0801392421,0.2197870165,0.3308421091,-0.1261330551,-0.9350187228,-0.0193375108
1403636867951666432,0.1139106005,0.0799062774,0.2209523618,0.3265032851,-0.1297420476,-0.9360619763,-0.0187238480
1403636868001666560,0.1135062352,0.0793145299,0.2233079225,0.3287035118,-0.1308754490,-0.9351300288,-0.0189062798
1403636868051666432,0.1126312092,0.0788925290,0.2264291793,0.3347573427,-0.1317580698,-0.9328410438,-0.0196193652
1403636868101666560,0.1121159792,0.0784053802,0.2295656204,0.3414992307,-0.1311762449,-0.9304590590,-0.0204207669
1403636868151666432,0.1126093045,0.0776083544,0.2318751216,0.3477834381,-0.1308435469,-0.9281680960,-0.0207516732
1403636868201666560,0.1141127124,0.0763507187,0.2332102954,0.3513897694,-0.1306239418,-0.9268621113,-0.0197292254
1403636868251666432,0.1160003990,0.0749758333,0.2340775579,0.3522787894,-0.1301223303,-0.9266032328,-0.0193463894
1403636868301666560,0.1185359135,0.0724319965,0.2344823480,0.3515956630,-0.1323052022,-0.9265858347,-0.0177345477
1403636868351666432,0.1215442419,0.0691978857,0.2345003933,0.3496033711,-0.1336917974,-0.9271627898,-0.0165271734
1403636868401666560,0.1245106757,0.0652893484,0.2344279736,0.3494223510,-0.1357745919,-0.9269402241,-0.0158461922
1403636868451666432,0.1272847652,0.0607772544,0.2343745232,0.3520596370,-0.1372462529,-0.9257151603,-0.0163987821
1403636868501666560,0.1296848208,0.0563798286,0.2356095016,0.3563617669,-0.1377747319,-0.9239317524,-0.0193528118
1403636868551666432,0.1318736225,0.0524295531,0.2379443944,0.3613393486,-0.1393170609,-0.9216875130,-0.0227323577
1403636868601666560,0.1339471042,0.0487496778,0.2408847064,0.3648634625,-0.1419900237,-0.9198426786,-0.0245547057
1403636868651666432,0.1361548901,0.0457722396,0.2438084185,0.3656820673,-0.1438664950,-0.9192024514,-0.0254147725
1403636868701666560,0.1389872730,0.0429620780,0.2458784878,0.3638356161,-0.1444623851,-0.9198256309,-0.0259821552
1403636868751666432,0.1421476603,0.0399667025,0.2468519658,0.3606204053,-0.1422837243,-0.9214476677,-0.0253468114
1403636868801666560,0.1441821605,0.0369876809,0.2466830760,0.3571318368,-0.1399760537,-0.9231605479,-0.0252617950
1403636868851666432,0.1465103030,0.0342872813,0.2467452586,0.3544404985,-0.1375240638,-0.9245279123,-0.0265933136
1403636868901666560,0.1476597190,0.0319303311,0.2472654581,0.3547512435,-0.1356657535,-0.9246150444,-0.0288682921
1403636868951666432,0.1480930895,0.0293706320,0.2477565706,0.3573728210,-0.1350318232,-0.9236805282,-0.0294169219
1403636869001666560,0.1476113796,0.0271052364,0.2485845089,0.3607822488,-0.1334765491,-0.9226378964,-0.0275588805
1403636869051666432,0.1471571326,0.0252395384,0.2492539585,0.3635233222,-0.1330022768,-0.9217065266,-0.0248649838
1403636869101666560,0.1466674954,0.0234697200,0.2498711795,0.3658027928,-0.1318193411,-0.9210325277,-0.0226066596
1403636869151666432,0.1464523375,0.0215370562,0.2495774180,0.3669313382,-0.1313177457,-0.9207029667,-0.0205691451
1403636869201666560,0.1459698528,0.0203605257,0.2488550842,0.3669085060,-0.1294315555,-0.9209963316,-0.0197832707
1403636869251666432,0.1454031318,0.0196517091,0.2480429560,0.3666536950,-0.1287054216,-0.9212019052,-0.0196731324
1403636869301666560,0.1447928846,0.0193972904,0.2471785694,0.3665453035,-0.1275764648,-0.9214017584,-0.0196871991
1403636869351666432,0.1438777894,0.0190979484,0.2465791404,0.3667842130,-0.1273592704,-0.9213556003,-0.0187833755
1403636869401666560,0.1431655139,0.0191583019,0.2460519373,0.3670526512,-0.1266382807,-0.9213527610,-0.0185522739
1403636869451666432,0.1425151974,0.0196601544,0.2456747293,0.3671450393,-0.1264893439,-0.9213462663,-0.0180561211
1403636869501666560,0.1422387213,0.0212591290,0.2453441769,0.3672472401,-0.1266943170,-0.9212718266,-0.0183367462
1403636869551666432,0.1422277242,0.0245468169,0.2449371368,0.3673915647,-0.1267990097,-0.9211909230,-0.0187811803
1403636869601666560,0.1424858123,0.0299701132,0.2445565611,0.3668230093,-0.1274693728,-0.9213224440,-0.0189048420
1403636869651666432,0.1430243701,0.0379741564,0.2442066669,0.3652583163,-0.1274385979,-0.9219408132,-0.0192588464
1403636869701666560,0.1438851207,0.0485429838,0.2436716557,0.3628692841,-0.1287900627,-0.9226774955,-0.0201306171
1403636869751666432,0.1447844952,0.0615375042,0.2433237731,0.3608842042,-0.1300833171,-0.9232555835,-0.0209773509
1403636869801666560,0.1453507394,0.0767427608,0.2431149185,0.3605503792,-0.1323580056,-0.9230341286,-0.0221986476
1403636869851666432,0.1454075277,0.0942161083,0.2433180213,0.3619854134,-0.1353268616,-0.9219923569,-0.0241514983
1403636869901666560,0.1452508569,0.1139324009,0.2437503189,0.3646561688,-0.1390314804,-0.9203266812,-0.0263614479
1403636869951666432,0.1450449377,0.1351931840,0.2439149171,0.3676685632,-0.1428027279,-0.9184960576,-0.0281460616
1403636870001666560,0.1451606899,0.1579745114,0.2436640859,0.3693482425,-0.1464435249,-0.9171872952,-0.0300605285
1403636870051666432,0.1452077478,0.1817790419,0.2433695048,0.3690611096,-0.1508848656,-0.9165322116,-0.0315651668
1403636870101666560,0.1452467740,0.2066487372,0.2429057211,0.3667355755,-0.1551948479,-0.9166737146,-0.0335987767
