#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
7466691054094,0.1794264764,-0.0651137009,0.1782634407,0.5617764592,-0.8230839372,0.0661298037,-0.0506650656
7466724343894,0.2045252174,-0.0678655356,0.2039480060,0.5496847034,-0.8296760321,0.0845906436,-0.0482586809
7466757633294,0.2293292135,-0.0708121806,0.2276733071,0.5307201147,-0.8389043212,0.1119622588,-0.0451674797
7466790921094,0.2527205348,-0.0750609264,0.2486482114,0.5177516341,-0.8428117633,0.1404638290,-0.0432607867
7466824211194,0.2762892246,-0.0768542439,0.2692794800,0.5067759752,-0.8460837603,0.1619162858,-0.0332199521
7466857501194,0.2957831621,-0.0755460039,0.2913578451,0.4970006645,-0.8481207490,0.1829177439,-0.0149202151
7466890789594,0.3106867671,-0.0711906031,0.3143822849,0.4914959073,-0.8465813398,0.2041655183,0.0069432720
7466924079694,0.3232472539,-0.0648795143,0.3402550817,0.4834706187,-0.8450105786,0.2268971652,0.0270364601
7466957369294,0.3363683522,-0.0566324629,0.3676984012,0.4645168185,-0.8479408026,0.2511320710,0.0464030392
7466990657294,0.3423624635,-0.0531967692,0.3966111541,0.4536247253,-0.8475422859,0.2682748437,0.0626518950
7467023947494,0.3440314233,-0.0483111851,0.4250377417,0.4462100267,-0.8446267247,0.2853922546,0.0778045878
7467057237294,0.3442867696,-0.0416206755,0.4507229924,0.4397493899,-0.8409196138,0.3011437654,0.0937393904
7467090530894,0.3451974094,-0.0349825434,0.4748527408,0.4346066117,-0.8369626403,0.3138698041,0.1099835038
7467123815894,0.3452855051,-0.0282641146,0.4983713627,0.4303117394,-0.8341636062,0.3214037716,0.1253093481
7467157104094,0.3422603309,-0.0226765350,0.5217686892,0.4324867725,-0.8304901123,0.3214925528,0.1410102546
7467190400694,0.3410142958,-0.0149132442,0.5431239605,0.4354620278,-0.8263297677,0.3196748495,0.1592480540
7467223705794,0.3380690217,-0.0072801351,0.5623830557,0.4414652288,-0.8224352598,0.3124819398,0.1762491316
7467256971994,0.3355922103,0.0026766667,0.5812474489,0.4493299723,-0.8179774284,0.3057454228,0.1885078102
7467290268294,0.3404742777,0.0123719461,0.5992109179,0.4406026602,-0.8181409240,0.3078456819,0.2043176740
7467323577194,0.3362131119,0.0178475566,0.6141785979,0.4310185015,-0.8227787614,0.2993381321,0.2182998359
7467356840694,0.3249646425,0.0234133471,0.6285220385,0.4258879125,-0.8252443075,0.2926389873,0.2279336005
7467390137194,0.3222576380,0.0280141532,0.6418606043,0.4129582047,-0.8287581801,0.2872857749,0.2451372296
7467423431594,0.3181798756,0.0296709593,0.6554002762,0.3772900701,-0.8375009298,0.2786043286,0.2803997099
7467456709994,0.3063407242,0.0285981670,0.6672193408,0.3348881602,-0.8488812447,0.2754082680,0.3023256958
7467489999494,0.2981666327,0.0264065452,0.6747234464,0.3063369095,-0.8643215299,0.2618680894,0.3008837998
7467523287594,0.2954928279,0.0269740466,0.6805841327,0.2817888558,-0.8877884746,0.2231167555,0.2874814272
7467556578294,0.2973843217,0.0284281038,0.6853438020,0.2585885823,-0.9139542580,0.1798275113,0.2558937669
7467589866294,0.3019432724,0.0301006418,0.6891456842,0.2402079850,-0.9328044057,0.1488020718,0.2236828059
7467623155794,0.3049723506,0.0314270109,0.6964590549,0.2162451893,-0.9468972683,0.1287689209,0.2001053393
7467656445894,0.3084841669,0.0348680839,0.7021364570,0.2041323781,-0.9552365541,0.1137765497,0.1814057082
7467689735094,0.3098828197,0.0428915508,0.7097697258,0.2067847848,-0.9592232108,0.0941270739,0.1681398451
7467723023194,0.3095786572,0.0597894974,0.7203099728,0.2046750337,-0.9634276628,0.0706424713,0.1578761041
7467756314194,0.3107399940,0.0758343562,0.7304034829,0.2061041445,-0.9663879871,0.0503042862,0.1452060342
7467789603994,0.3125331402,0.0936904028,0.7407563329,0.2201920450,-0.9653920531,0.0297475737,0.1365603656
7467822899794,0.3125375807,0.1150462255,0.7538384795,0.2386102229,-0.9626960754,0.0105438819,0.1271624565
7467856199994,0.3121145666,0.1375255883,0.7704164982,0.2568289042,-0.9591453671,-0.0061148009,0.1184976548
7467889470894,0.3121237159,0.1603301316,0.7895244360,0.2792510390,-0.9531503916,-0.0192354564,0.1146873012
7467922768194,0.3081920147,0.1828138232,0.8105134964,0.2980324626,-0.9476823211,-0.0275099482,0.1109866872
7467956049894,0.3037711978,0.2026230991,0.8341467381,0.3104193807,-0.9437461495,-0.0349535905,0.1084495783
7467989338794,0.3006142974,0.2189186364,0.8587982655,0.3228972852,-0.9390902519,-0.0445684604,0.1089056805
7468022634994,0.2986927927,0.2315000743,0.8834779263,0.3348208070,-0.9345521927,-0.0519418418,0.1086701974
7468055918494,0.2977448106,0.2427963465,0.9092839360,0.3411135077,-0.9320051074,-0.0562998839,0.1088043004
7468089206994,0.2998936772,0.2497308105,0.9321396351,0.3515192270,-0.9279520512,-0.0575683452,0.1096592322
7468122503794,0.3020748496,0.2581447363,0.9554845691,0.3600635529,-0.9245417714,-0.0588416792,0.1100655347
7468155786794,0.3055561185,0.2661539912,0.9775120616,0.3708975613,-0.9199334383,-0.0592144094,0.1124770492
7468189076194,0.3083680272,0.2755777240,0.9989475608,0.3822602034,-0.9151554108,-0.0569137670,0.1145796254
7468222365494,0.3122256100,0.2839620709,1.0185816288,0.3924812973,-0.9102523923,-0.0553543568,0.1197286621
7468255653694,0.3157669902,0.2931030095,1.0362974405,0.4054803550,-0.9037488699,-0.0531335473,0.1264929324
7468288944194,0.3183166981,0.3028491139,1.0530855656,0.4185141623,-0.8967381120,-0.0500501730,0.1349134296
7468322232594,0.3213378787,0.3118557632,1.0673694611,0.4364486337,-0.8868163228,-0.0469505005,0.1444473863
7468355521594,0.3218347132,0.3227203488,1.0827571154,0.4527762234,-0.8775180578,-0.0434142277,0.1518914104
7468388812394,0.3219107687,0.3318223357,1.0978556871,0.4665436745,-0.8699027300,-0.0385865457,0.1552975923
7468422102794,0.3228298724,0.3396651745,1.1118379831,0.4771457016,-0.8647733927,-0.0372532532,0.1520236731
7468455390194,0.3260070682,0.3458299935,1.1239292622,0.4854425490,-0.8608693480,-0.0387675874,0.1474672109
7468488680894,0.3283709884,0.3503409028,1.1335856915,0.4941777885,-0.8565769792,-0.0354862846,0.1442390829
7468521971194,0.3300940096,0.3540535867,1.1423451900,0.5011225343,-0.8528469801,-0.0309367348,0.1434264034
7468555287194,0.3296918273,0.3553755283,1.1486479044,0.5092089176,-0.8482876420,-0.0264222808,0.1428853273
7468588548294,0.3278709352,0.3557499051,1.1538628340,0.5164903998,-0.8443839550,-0.0236687344,0.1403323412
7468621836894,0.3240672648,0.3558383584,1.1584316492,0.5177701712,-0.8443610072,-0.0199463218,0.1362741888
7468655154194,0.3193878829,0.3534464538,1.1606006622,0.5150999427,-0.8467509151,-0.0150571903,0.1321294606
7468688416094,0.3132135272,0.3492529690,1.1606140137,0.5092301369,-0.8506569266,-0.0130427601,0.1299898624
7468721705794,0.3053275943,0.3436829448,1.1602499485,0.5012869835,-0.8554151654,-0.0131385457,0.1296287924
7468755001294,0.2962697148,0.3368332684,1.1584830284,0.4922007322,-0.8603706360,-0.0169734508,0.1311972886
7468788284494,0.2862390876,0.3305078149,1.1567069292,0.4830404520,-0.8648456931,-0.0246744379,0.1345546842
7468821573094,0.2751321197,0.3235570490,1.1557792425,0.4686230719,-0.8726802468,-0.0333505832,0.1330764294
7468854871494,0.2684825063,0.3182001710,1.1562409401,0.4565319717,-0.8799156547,-0.0480624177,0.1225437522
7468888154394,0.2655031383,0.3162046075,1.1574399471,0.4494163394,-0.8836500049,-0.0664018244,0.1130417958
7468921441294,0.2599629462,0.3146768808,1.1585053205,0.4525545537,-0.8818320632,-0.0771572590,0.1077655032
7468954732294,0.2532861829,0.3162648678,1.1601245403,0.4637548625,-0.8751609921,-0.0830768421,0.1101041734
7468988020194,0.2447173893,0.3179282248,1.1614186764,0.4742954373,-0.8687463403,-0.0864758268,0.1133383289
7469021310294,0.2353895605,0.3209810853,1.1642646790,0.4806810915,-0.8653451204,-0.0901971385,0.1094896346
7469054599194,0.2318277955,0.3264899552,1.1677317619,0.4801428616,-0.8655471802,-0.1024182811,0.0990020260
7469087888494,0.2326757461,0.3318195343,1.1666810513,0.4855615497,-0.8620111942,-0.1138524562,0.0905779153
7469121178694,0.2312170863,0.3383816481,1.1638575792,0.4915457964,-0.8591440320,-0.1150132567,0.0838227421
7469154469294,0.2330003232,0.3478669822,1.1600528955,0.5018586516,-0.8531516194,-0.1168503165,0.0813398957
7469187756594,0.2311876714,0.3567824662,1.1551917791,0.5270487070,-0.8384249210,-0.1155784428,0.0768435448
7469221046894,0.2239474654,0.3766521811,1.1555541754,0.5462066531,-0.8268024325,-0.1047311053,0.0841868445
7469254337494,0.2151389718,0.3907905221,1.1565464735,0.5572074652,-0.8194385767,-0.1036223918,0.0854558870
7469287628494,0.2076891810,0.4036448598,1.1561809778,0.5701254010,-0.8096395731,-0.1077799946,0.0884548575
7469320915094,0.2006288767,0.4161871076,1.1552453041,0.5844604373,-0.7978345752,-0.1131528616,0.0951970071
7469354203194,0.1912313551,0.4284849465,1.1549072266,0.6017223001,-0.7829808593,-0.1197397485,0.1026335508
7469387502394,0.1809215695,0.4396245480,1.1545608044,0.6188504100,-0.7672553658,-0.1238802150,0.1140047535
7469420783694,0.1695165485,0.4493584931,1.1552512646,0.6360919476,-0.7516235709,-0.1253596842,0.1213837117
7469454071994,0.1578522325,0.4596584737,1.1569797993,0.6436191797,-0.7444732189,-0.1282043010,0.1227913275
7469487367794,0.1455199122,0.4732385278,1.1557496786,0.6417464018,-0.7432322502,-0.1352257431,0.1322172731
7469520653194,0.1306199431,0.4838382602,1.1491696835,0.6381949782,-0.7413527369,-0.1398605108,0.1534348726
7469553939694,0.1146957055,0.4880936742,1.1398026943,0.6363437176,-0.7399653196,-0.1410670727,0.1661870033
7469587236294,0.1007956639,0.4945955575,1.1317739487,0.6306921840,-0.7445060611,-0.1410264671,0.1674801409
7469620519794,0.0871695057,0.5021600723,1.1242119074,0.6236088276,-0.7507774830,-0.1384412348,0.1681644320
7469653807894,0.0727565065,0.5089587569,1.1189059019,0.6170091033,-0.7569797635,-0.1414283216,0.1621093303
7469687098394,0.0596853867,0.5161837935,1.1156653166,0.6134761572,-0.7604396343,-0.1538257301,0.1473641247
7469720403594,0.0470944196,0.5245192051,1.1125161648,0.6153433323,-0.7592751980,-0.1653077155,0.1323899180
7469753676794,0.0339552201,0.5334445238,1.1100301743,0.6139817238,-0.7608944774,-0.1733669043,0.1183635592
7469786966494,0.0189502165,0.5411480665,1.1038858891,0.6086035967,-0.7651702166,-0.1791581064,0.1096292138
7469820255194,0.0030733426,0.5477591753,1.0964547396,0.6057127118,-0.7674561739,-0.1779155433,0.1116656959
7469853545394,-0.0144661888,0.5535945296,1.0918725729,0.6057286859,-0.7673715353,-0.1708996445,0.1225848719
7469886833494,-0.0348860584,0.5559567809,1.0888535976,0.6021641493,-0.7691563368,-0.1653372198,0.1358695477
7469920122994,-0.0547738522,0.5588103533,1.0871651173,0.5964249969,-0.7721716166,-0.1636857986,0.1457229108
7469953413294,-0.0740646794,0.5627090931,1.0875202417,0.5896546841,-0.7757023573,-0.1652956307,0.1525469422
7469986737294,-0.0902821198,0.5691410303,1.0882737637,0.5906450748,-0.7723456025,-0.1705425680,0.1597996503
7470019993894,-0.1062906981,0.5758571625,1.0921555758,0.6008955836,-0.7621880174,-0.1731071174,0.1674151123
7470053281394,-0.1210945025,0.5822487473,1.0967988968,0.6158180237,-0.7492532730,-0.1704593450,0.1741587967
7470086571094,-0.1340055466,0.5873394608,1.0992227793,0.6334907413,-0.7344645858,-0.1626673937,0.1810815334
7470119866994,-0.1468732655,0.5924163461,1.1042079926,0.6507117748,-0.7206645012,-0.1496745646,0.1865861267
7470153150094,-0.1593410373,0.5974615216,1.1092308760,0.6627817154,-0.7117968798,-0.1369206756,0.1879315972
7470186438294,-0.1704981476,0.6021588445,1.1124912500,0.6665550470,-0.7111363411,-0.1274403483,0.1837073863
7470219735494,-0.1783053726,0.6069801450,1.1136000156,0.6662626863,-0.7147189975,-0.1200033203,0.1756986976
7470253016694,-0.1835632473,0.6109014153,1.1136490107,0.6644989848,-0.7195662260,-0.1127594113,0.1671852022
7470286306294,-0.1893055588,0.6151998043,1.1143400669,0.6616395116,-0.7238179445,-0.1069175601,0.1639797837
7470319602794,-0.1959593892,0.6192735434,1.1146560907,0.6536719203,-0.7306709886,-0.1060822085,0.1660706848
7470352887394,-0.2036526054,0.6218826771,1.1140842438,0.6453312039,-0.7360891700,-0.1103582457,0.1718761772
7470386174294,-0.2111903578,0.6245775223,1.1144756079,0.6443702579,-0.7341436148,-0.1186816990,0.1781423986
7470419464394,-0.2184903771,0.6277725101,1.1178145409,0.6492796540,-0.7274110317,-0.1276699901,0.1816849709
7470452755094,-0.2238803059,0.6318801045,1.1224257946,0.6566777229,-0.7201471329,-0.1318669319,0.1810346842
7470486044294,-0.2278861701,0.6373422742,1.1273925304,0.6666399837,-0.7121363282,-0.1287450939,0.1785433441
7470519333094,-0.2301379144,0.6439498067,1.1333893538,0.6801916361,-0.7011122108,-0.1196123436,0.1774090081
7470552621094,-0.2317545265,0.6517865062,1.1396610737,0.6950595379,-0.6885797977,-0.1066473722,0.1771339029
7470585912794,-0.2330066860,0.6599618196,1.1469238997,0.7105776072,-0.6746882200,-0.0947972909,0.1757521331
7470619200394,-0.2345579267,0.6692263484,1.1535199881,0.7249517441,-0.6611093283,-0.0860539228,0.1731303036
7470652489394,-0.2369693369,0.6795887351,1.1586102247,0.7346569896,-0.6514248252,-0.0816932023,0.1710294783
7470685780094,-0.2399108708,0.6908423901,1.1615732908,0.7391906381,-0.6465837955,-0.0806363672,0.1703653932
7470719068994,-0.2435762882,0.7026666403,1.1627408266,0.7421064377,-0.6432312131,-0.0791851431,0.1710594893
7470752361194,-0.2471090555,0.7155528069,1.1633654833,0.7442606091,-0.6405696869,-0.0768147185,0.1727604568
7470785648094,-0.2515640259,0.7289941907,1.1636335850,0.7466753125,-0.6374300718,-0.0751650855,0.1746686995
7470818937594,-0.2560355663,0.7440915704,1.1647466421,0.7508298159,-0.6322538853,-0.0755345002,0.1755109131
7470852237994,-0.2601985931,0.7602369785,1.1668304205,0.7567025423,-0.6256052852,-0.0772804320,0.1733407080
7470885515594,-0.2634280622,0.7784963250,1.1692538261,0.7632936835,-0.6180413961,-0.0807942152,0.1699409485
7470918804594,-0.2663832605,0.7987205386,1.1715387106,0.7675784826,-0.6119729280,-0.0851827487,0.1704590023
7470952101294,-0.2699387670,0.8198660612,1.1741838455,0.7692261338,-0.6084002852,-0.0893785357,0.1736423969
7470985383294,-0.2737507522,0.8410004377,1.1774902344,0.7692435980,-0.6068247557,-0.0938861892,0.1766731441
7471018672494,-0.2761182785,0.8611651659,1.1821495295,0.7686348557,-0.6059337258,-0.0997095779,0.1791726351
7471051969194,-0.2797308266,0.8821527362,1.1870917082,0.7687870860,-0.6035926938,-0.1084404513,0.1813367158
7471085252094,-0.2824180424,0.9025257230,1.1919901371,0.7696523070,-0.5994083881,-0.1198013872,0.1843706071
7471118540694,-0.2849905491,0.9221718311,1.1963799000,0.7722986341,-0.5921126008,-0.1318877190,0.1885818541
7471151831394,-0.2879777253,0.9405573010,1.2009683847,0.7768548131,-0.5814301372,-0.1440379024,0.1941356808
7471185121394,-0.2914720476,0.9575558305,1.2060999870,0.7828392982,-0.5680094361,-0.1565557569,0.2000456601
7471218408894,-0.2957366407,0.9735665917,1.2116879225,0.7890306711,-0.5534617901,-0.1694159806,0.2059341520
7471251699594,-0.3008920848,0.9888798594,1.2161169052,0.7940410972,-0.5392566919,-0.1837479025,0.2119849771
7471284987594,-0.3077937961,1.0041377544,1.2200340033,0.7961981297,-0.5271205902,-0.2010396719,0.2186216265
7471318301294,-0.3154702187,1.0196452141,1.2222044468,0.7945255637,-0.5185267329,-0.2197651416,0.2270736992
7471351566294,-0.3226351738,1.0350861549,1.2217007875,0.7897192240,-0.5136236548,-0.2356253266,0.2387780547
7471384855594,-0.3293234408,1.0503031015,1.2195743322,0.7845980525,-0.5103214383,-0.2431818992,0.2546378374
7471418146594,-0.3353004456,1.0653545856,1.2183220387,0.7807022333,-0.5075710416,-0.2426408082,0.2720314264
7471451435394,-0.3422667384,1.0805538893,1.2176032066,0.7772518992,-0.5036828518,-0.2399565279,0.2908676565
7471484726894,-0.3500550985,1.0953798294,1.2174230814,0.7731650472,-0.4982228875,-0.2373075932,0.3125297129
7471518014394,-0.3585816324,1.1090413332,1.2182326317,0.7703774571,-0.4922476411,-0.2322258055,0.3320873976
7471551305294,-0.3660038412,1.1223160028,1.2199010849,0.7723093033,-0.4874453247,-0.2214978039,0.3418685794
7471584597694,-0.3728467524,1.1371368170,1.2213232517,0.7790543437,-0.4858658314,-0.2071830630,0.3377631605
7471617882694,-0.3800156415,1.1538169384,1.2204349041,0.7879914641,-0.4871723354,-0.1912161857,0.3242976964
7471651170894,-0.3874438703,1.1718903780,1.2185509205,0.7971850634,-0.4897318482,-0.1727101505,0.3079445660
7471684466794,-0.3956383467,1.1904319525,1.2173411846,0.8057655692,-0.4928750694,-0.1527466625,0.2906620800
7471717750494,-0.4047940969,1.2055984735,1.2158954144,0.8127682805,-0.4981642962,-0.1330442429,0.2711812556
7471751038594,-0.4155368805,1.2232421637,1.2149038315,0.8170654178,-0.5061948895,-0.1154415980,0.2506873310
7471784335794,-0.4282062352,1.2405768633,1.2128245831,0.8178511858,-0.5171647668,-0.1023259312,0.2306283265
7471817619394,-0.4429811835,1.2574537992,1.2102601528,0.8147258162,-0.5312745571,-0.0958281532,0.2116272449
7471850906994,-0.4599514902,1.2751283646,1.2065012455,0.8070183396,-0.5492792130,-0.0978458002,0.1934940070
7471884197694,-0.4801542759,1.2922296524,1.2014868259,0.7939730287,-0.5714219213,-0.1097403839,0.1761841178
7471917487594,-0.5020563602,1.3102612495,1.1920777559,0.7759438157,-0.5959388614,-0.1289059818,0.1617135704
7471950775094,-0.5227588415,1.3292983770,1.1786460876,0.7534556389,-0.6216384768,-0.1504312307,0.1524486691
7471984065694,-0.5430933237,1.3473469019,1.1638915539,0.7275118232,-0.6477645636,-0.1697922945,0.1493256986
7472017376094,-0.5617465973,1.3638585806,1.1503965855,0.7021547556,-0.6707643270,-0.1843406111,0.1518960744
7472050644294,-0.5792957544,1.3799871206,1.1405199766,0.6818713546,-0.6868224144,-0.1963102072,0.1574444175
7472083934294,-0.5967947245,1.3956003189,1.1355302334,0.6673653722,-0.6961241364,-0.2065341771,0.1654636115
7472117222094,-0.6132363677,1.4117314816,1.1333001852,0.6579284072,-0.6987754703,-0.2163996845,0.1789250076
7472150512194,-0.6304026842,1.4280422926,1.1327089071,0.6504702568,-0.6963886023,-0.2272476852,0.2007234693
7472183814994,-0.6510484219,1.4444742203,1.1340507269,0.6426365376,-0.6889526844,-0.2411989421,0.2327779979
7472217093394,-0.6726641059,1.4593021870,1.1348072290,0.6327913404,-0.6763193607,-0.2598668933,0.2731966376
7472250380794,-0.6952185631,1.4714410305,1.1352987289,0.6195036173,-0.6606179476,-0.2815979421,0.3170202374
7472283669794,-0.7176331878,1.4816054106,1.1349301338,0.6025462151,-0.6447289586,-0.3047224581,0.3583390117
7472316964994,-0.7374049425,1.4885168076,1.1343289614,0.5829570889,-0.6301068068,-0.3307735026,0.3920655549
7472350248994,-0.7582277060,1.4988868237,1.1318593025,0.5621034503,-0.6169181466,-0.3613194525,0.4158124626
7472383538494,-0.7771819234,1.5108244419,1.1270483732,0.5410391092,-0.6055706739,-0.3947349787,0.4298198521
7472416833794,-0.7937028408,1.5266556740,1.1215245724,0.5189329982,-0.5985512733,-0.4268068969,0.4362117946
7472450116794,-0.8085224628,1.5432782173,1.1142610312,0.4958083034,-0.5971099734,-0.4544637203,0.4371458590
7472483405694,-0.8219282627,1.5627661943,1.1077778339,0.4744037986,-0.5983124375,-0.4782858491,0.4338270426
7472516702294,-0.8341641426,1.5846854448,1.1031833887,0.4566425681,-0.5991967916,-0.4980929792,0.4293531179
7472549983894,-0.8458676934,1.6091536283,1.1014859676,0.4443706572,-0.5994921327,-0.5122339725,0.4251590669
7472583273594,-0.8542261720,1.6375414133,1.1031590700,0.4431633651,-0.5968632102,-0.5176000595,0.4236162007
7472616564094,-0.8621299267,1.6673189402,1.1065568924,0.4533289969,-0.5924674869,-0.5120378733,0.4257843792
7472649903394,-0.8698287010,1.7002919912,1.1120743752,0.4690560699,-0.5922818780,-0.4973417222,0.4264268279
7472683141694,-0.8775206804,1.7326964140,1.1176401377,0.4873400629,-0.5958639383,-0.4781903327,0.4228236079
7472716431894,-0.8854918480,1.7665376663,1.1248023510,0.5072420239,-0.6010828614,-0.4552448988,0.4173212647
7472749721594,-0.8929200768,1.7997539043,1.1341010332,0.5282388330,-0.6069190502,-0.4298187196,0.4097180963
7472783010494,-0.9006306529,1.8323009014,1.1441459656,0.5495216250,-0.6123510003,-0.4034150839,0.4003853798
7472816303294,-0.9058538675,1.8615357876,1.1538242102,0.5720595121,-0.6143527627,-0.3780360222,0.3903939128
7472849588394,-0.9114234447,1.8897111416,1.1619967222,0.5956161022,-0.6121915579,-0.3554936349,0.3795882165
7472882879694,-0.9205986261,1.9202166796,1.1660341024,0.6180313826,-0.6076241732,-0.3370920420,0.3676942587
7472916167694,-0.9311691523,1.9492034912,1.1667045355,0.6367548108,-0.6034705639,-0.3233187199,0.3547274768
7472949459594,-0.9441956878,1.9787189960,1.1627500057,0.6480076313,-0.6043205857,-0.3152259886,0.3398753703
7472982747694,-0.9557920694,2.0038688183,1.1543828249,0.6517617106,-0.6113911271,-0.3090656698,0.3254013062
7473016036994,-0.9660598636,2.0251953602,1.1439013481,0.6522608399,-0.6204695702,-0.3016758263,0.3139506280
7473049330394,-0.9741148353,2.0431051254,1.1354682446,0.6539536119,-0.6274225712,-0.2924720645,0.3051976562
7473082615294,-0.9822990298,2.0623202324,1.1337101460,0.6602895856,-0.6305035949,-0.2820352018,0.2948542535
