#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
12215152494852,0.0000049963,-0.0002233778,0.0001165541,0.7400128515,-0.6725037993,-0.0109361079,-0.0001449910
12215185785452,-0.0000257930,-0.0002020432,0.0000362915,0.7400226990,-0.6724926648,-0.0109543369,-0.0001526466
12215219074552,-0.0000967221,-0.0001281277,0.0000066633,0.7399789868,-0.6725408054,-0.0109512483,-0.0001849810
12215252365452,-0.0004674410,-0.0003330537,0.0005935693,0.7398750056,-0.6726532460,-0.0110668650,-0.0003335747
12215285658952,-0.0004773510,-0.0004554361,0.0009301420,0.7398755527,-0.6726527193,-0.0110621834,-0.0003373655
12215318943552,-0.0006962351,-0.0005704752,0.0010836784,0.7399040367,-0.6726199304,-0.0111469150,-0.0004382032
12215352231052,-0.0008176127,-0.0004199840,0.0007185389,0.7399014153,-0.6726224349,-0.0111680393,-0.0004801952
12215385528552,-0.0007278107,-0.0002620888,0.0005689604,0.7398958638,-0.6726297587,-0.0110968042,-0.0004234455
12215418811252,-0.0006582789,0.0002345154,-0.0002757637,0.7399436900,-0.6725766775,-0.0111247461,-0.0004341164
12215452100152,-0.0005167442,0.0003922194,-0.0004766417,0.7399897392,-0.6725255680,-0.0111519841,-0.0004235858
12215485395252,-0.0005979263,0.0005084088,-0.0006896151,0.7400018307,-0.6725111362,-0.0112180985,-0.0004653166
12215518677452,-0.0006148807,0.0004914997,-0.0006791372,0.7400062469,-0.6725063132,-0.0112160879,-0.0004610433
12215551968052,-0.0007434586,0.0005211859,-0.0007413867,0.7400089161,-0.6725026655,-0.0112569075,-0.0005009870
12215585264952,-0.0006799264,0.0005708613,-0.0008181881,0.7399626364,-0.6725537822,-0.0112472000,-0.0004554218
12215618545452,-0.0003100448,0.0009644214,-0.0009914921,0.7370119299,-0.6757881282,-0.0111264664,0.0001504644
12215651836452,-0.0002331008,0.0015629220,-0.0013521267,0.7307657218,-0.6825005056,-0.0123253281,0.0047545878
12215685126052,0.0002010558,0.0018315195,-0.0017941947,0.7267989467,-0.6866560532,-0.0071847331,0.0146674941
12215718414052,0.0024283747,-0.0001446407,-0.0053502098,0.7026635347,-0.7111416993,-0.0008044004,0.0232549680
12215751703852,0.0074914829,-0.0049804132,-0.0062627932,0.6616402004,-0.7492259442,0.0029221586,0.0297353442
12215784993652,0.0158714987,-0.0130975069,-0.0025420764,0.6037503819,-0.7965607303,0.0046082863,0.0309070038
12215818282752,0.0297612958,-0.0200693142,0.0084285401,0.5532675491,-0.8324091593,-0.0050473778,0.0310569579
12215851572952,0.0485951751,-0.0245940667,0.0266328007,0.5079437237,-0.8606408995,-0.0220014945,0.0283962995
12215884860952,0.0722265914,-0.0253739934,0.0537864156,0.4817844243,-0.8747590676,-0.0455894434,0.0245345644
12215918152052,0.1015211716,-0.0255073346,0.0898849815,0.4794426908,-0.8743776174,-0.0725190126,0.0184250159
12215951439552,0.1307085305,-0.0158089157,0.1260778755,0.4729812116,-0.8756984462,-0.0968256228,0.0081119355
12215984728452,0.1628544927,-0.0087603861,0.1710600406,0.4782191199,-0.8700522205,-0.1195173110,-0.0055874224
12216018038452,0.1933826953,0.0019792512,0.2163646966,0.4851623528,-0.8629824017,-0.1392709181,-0.0219653624
12216051341652,0.2214906961,0.0136411693,0.2640842795,0.4895301405,-0.8584931468,-0.1469778610,-0.0418003209
12216084596652,0.2472591102,0.0240243785,0.3129638731,0.5005348738,-0.8510039138,-0.1461959726,-0.0623210758
12216117893152,0.2705658674,0.0356846787,0.3625954390,0.5177550735,-0.8397239755,-0.1399752748,-0.0848542944
12216151180952,0.2892790735,0.0455983877,0.4124146700,0.5352982550,-0.8284457414,-0.1263352853,-0.1057015965
12216184466452,0.3045926988,0.0541813709,0.4605439901,0.5545841609,-0.8166038024,-0.1024749456,-0.1228557039
12216217761852,0.3153928220,0.0612936951,0.5067877173,0.5792727681,-0.8007533018,-0.0721034732,-0.1343067348
12216251045652,0.3219245374,0.0689316764,0.5535000563,0.6005553985,-0.7861929255,-0.0361083361,-0.1411739537
12216284335452,0.3260842860,0.0747848228,0.5982271433,0.6231021486,-0.7685479631,0.0029620601,-0.1451515314
12216317622652,0.3285520077,0.0799947679,0.6414799690,0.6449618948,-0.7484862819,0.0371823647,-0.1496994051
12216350911952,0.3297660947,0.0840415284,0.6836874485,0.6609138849,-0.7308670882,0.0670620352,-0.1566167922
12216384202752,0.3322601318,0.0867134258,0.7228206992,0.6755684451,-0.7127164430,0.0926666014,-0.1644854059
12216417491252,0.3342594504,0.0891857818,0.7607869506,0.6854451577,-0.6975271378,0.1167537516,-0.1731744477
12216450779952,0.3353847563,0.0886806399,0.7932881117,0.6866802689,-0.6895395038,0.1412233287,-0.1818280847
12216484070352,0.3339323103,0.0854423642,0.8230806589,0.6855842187,-0.6830188349,0.1631199650,-0.1919672559
12216517359952,0.3311590850,0.0787141770,0.8493013382,0.6763371785,-0.6841692884,0.1807314743,-0.2044909286
12216550649352,0.3268585503,0.0702487007,0.8697197437,0.6611718761,-0.6923777698,0.1884722029,-0.2189589069
12216583938252,0.3218723238,0.0611060411,0.8856537342,0.6425748514,-0.7051231316,0.1859004660,-0.2352444397
12216617226852,0.3225178421,0.0535366721,0.8953482509,0.6185891554,-0.7240640434,0.1781478652,-0.2476732850
12216650518952,0.3176657557,0.0464651734,0.9038962126,0.5900951510,-0.7460979079,0.1646768568,-0.2607818196
12216683805352,0.3126399815,0.0402782224,0.9086163640,0.5594641081,-0.7685992647,0.1458823554,-0.2738127471
12216717094652,0.3058428466,0.0346726663,0.9073923230,0.5317635377,-0.7879300477,0.1281415633,-0.2827958976
12216750391052,0.3008561730,0.0322179794,0.9045621753,0.5072814519,-0.8042173500,0.1185348037,-0.2860934861
12216783674552,0.2960503399,0.0318176039,0.9033090472,0.4807177357,-0.8201734207,0.1044437560,-0.2920916301
12216816963052,0.2956501842,0.0328719243,0.9007850289,0.4711747103,-0.8230894764,0.0825368326,-0.3061139943
12216850259252,0.2952951491,0.0365865640,0.9007534981,0.4645150218,-0.8242250000,0.0712110416,-0.3159239329
12216883544352,0.2934390903,0.0398292579,0.9011249542,0.4612598313,-0.8247929026,0.0736925809,-0.3186305688
12216916831752,0.2931005955,0.0458585285,0.9072579145,0.4591359303,-0.8243868601,0.0701895923,-0.3235025866
12216950127652,0.2936541140,0.0522500873,0.9198197126,0.4526141209,-0.8260255367,0.0553673832,-0.3312955224
12216983409952,0.2945806086,0.0574525334,0.9367649555,0.4492979212,-0.8255017151,0.0384610395,-0.3394098478
12217016730052,0.2937929034,0.0622543693,0.9569700956,0.4517587065,-0.8240898790,0.0152119591,-0.3414067057
12217049988352,0.2917641103,0.0682695881,0.9794615507,0.4627442492,-0.8208014670,-0.0056727452,-0.3348440408
12217083277852,0.2856209874,0.0746565536,1.0079039335,0.4801416263,-0.8155042301,-0.0281322907,-0.3219090610
12217116568252,0.2810863554,0.0788273439,1.0366314650,0.5045814528,-0.8075941822,-0.0476824233,-0.3015221067
12217149858152,0.2759049535,0.0816362575,1.0667492151,0.5352049777,-0.7958284187,-0.0666269773,-0.2752700597
12217183146252,0.2706396580,0.0812512934,1.0998560190,0.5674351654,-0.7814905098,-0.0879502161,-0.2440382668
12217216436252,0.2654078305,0.0787791461,1.1293483973,0.6005547802,-0.7646808068,-0.1061297056,-0.2081674931
12217249727052,0.2603405118,0.0741996393,1.1574646235,0.6319682174,-0.7467343902,-0.1164439242,-0.1715946827
12217283014452,0.2580411732,0.0670493022,1.1811840534,0.6627088312,-0.7262036281,-0.1197914843,-0.1381857296
12217316303852,0.2584226131,0.0590178296,1.2017916441,0.6890598110,-0.7066577832,-0.1211818084,-0.1055761510
12217349593052,0.2605934143,0.0521911941,1.2188047171,0.7098565039,-0.6881807982,-0.1334410298,-0.0685888076
12217382883352,0.2624834180,0.0460644960,1.2287083864,0.7261469114,-0.6690395840,-0.1564844048,-0.0246845960
12217416172752,0.2615079582,0.0397734493,1.2343536615,0.7370213667,-0.6497709575,-0.1848419706,0.0207521984
12217449461152,0.2593394518,0.0369374044,1.2311438322,0.7502372460,-0.6250507995,-0.2081254626,0.0560300328
12217482757152,0.2578938901,0.0358614288,1.2248436213,0.7617069093,-0.6055727887,-0.2166428306,0.0784223561
12217516041452,0.2583859563,0.0393399671,1.2169247866,0.7783595912,-0.5877118701,-0.2018415926,0.0895046144
12217549330552,0.2584807575,0.0484146215,1.2101352215,0.7943396680,-0.5724858722,-0.1781992043,0.0976189612
12217582625552,0.2561393678,0.0604884736,1.2024720907,0.8011461385,-0.5683139311,-0.1523337754,0.1094466142
12217615910252,0.2502852082,0.0718476996,1.1926900148,0.8007290330,-0.5715858913,-0.1339987213,0.1190249021
12217649197352,0.2470170707,0.0826025382,1.1784129143,0.7843252024,-0.5942515431,-0.1373567214,0.1132793518
12217682494052,0.2462603599,0.0956593379,1.1605882645,0.7610373584,-0.6225453199,-0.1484600355,0.1059201661
12217715783252,0.2437718660,0.1109880209,1.1411939859,0.7443266795,-0.6433865158,-0.1398698629,0.1116602299
12217749066152,0.2372898012,0.1297858059,1.1229802370,0.7414374959,-0.6439009915,-0.1397465917,0.1270151289
12217782355652,0.2320815772,0.1485587507,1.1045840979,0.7283616842,-0.6566285116,-0.1314180418,0.1451122082
12217815643852,0.2230108976,0.1659837514,1.0942984819,0.7134486242,-0.6715421493,-0.1219645109,0.1585776166
12217848934652,0.2143802196,0.1852070987,1.0891649723,0.6995114106,-0.6846385033,-0.1157398650,0.1689916859
12217882222652,0.2044839412,0.2052283436,1.0819278955,0.6848993291,-0.6963915814,-0.1056400238,0.1865257618
12217915516252,0.1953721046,0.2224219143,1.0754823685,0.6696926979,-0.7083777815,-0.0923117999,0.2029560068
12217948802852,0.1869760305,0.2363645136,1.0678262711,0.6510428654,-0.7235454174,-0.0747316241,0.2168879912
12217982119352,0.1785192341,0.2486501932,1.0608526468,0.6337947809,-0.7367190676,-0.0592611056,0.2281168835
12218015380752,0.1729978323,0.2592707872,1.0586066246,0.6244540458,-0.7453121718,-0.0538484386,0.2273043266
12218048670652,0.1685395539,0.2737842202,1.0597636700,0.6270680659,-0.7470483345,-0.0561723155,0.2134223456
12218081960552,0.1649755239,0.2907546461,1.0626678467,0.6330988292,-0.7460455163,-0.0564673048,0.1985280925
12218115250652,0.1591193527,0.3088204563,1.0658551455,0.6429688689,-0.7406030615,-0.0550645681,0.1872592647
12218148538752,0.1515585184,0.3270389438,1.0716055632,0.6532782640,-0.7327297621,-0.0586616484,0.1813654228
12218181827552,0.1434080750,0.3439608216,1.0765017271,0.6594939138,-0.7274384395,-0.0647127172,0.1780824487
12218215127452,0.1353668422,0.3606259227,1.0795482397,0.6606135677,-0.7256858033,-0.0672226519,0.1801414560
12218248405752,0.1270843297,0.3777387142,1.0817638636,0.6590586539,-0.7256059844,-0.0644721130,0.1870320635
12218281695652,0.1200114489,0.3945216835,1.0840181112,0.6584022814,-0.7248338591,-0.0587580464,0.1940871054
12218314992052,0.1138261259,0.4119071662,1.0870237350,0.6612464494,-0.7210246007,-0.0535459718,0.2000237168
12218348274652,0.1095864251,0.4288972318,1.0913312435,0.6677071231,-0.7154396536,-0.0516784658,0.1991045856
12218381563452,0.1050544456,0.4465796947,1.0954781771,0.6766310359,-0.7076860069,-0.0582984897,0.1948133543
12218414860152,0.0990752578,0.4635699093,1.1003364325,0.6863898257,-0.6982610437,-0.0774928661,0.1878706411
12218448144852,0.0902850479,0.4802957177,1.1048566103,0.6956202915,-0.6868508390,-0.1100854639,0.1795258355
12218481433052,0.0786319077,0.4984647334,1.1088931561,0.7038370296,-0.6723588634,-0.1508262737,0.1726222169
12218514725452,0.0657862201,0.5155149102,1.1118174791,0.7087036460,-0.6576002919,-0.1908096099,0.1699785015
12218548009952,0.0527682044,0.5318567157,1.1115514040,0.7071594404,-0.6482213559,-0.2240815251,0.1718198759
12218581301552,0.0433968715,0.5481516719,1.1095510721,0.7028476331,-0.6432529446,-0.2511690164,0.1707190062
12218614588652,0.0379189029,0.5674768090,1.1081037521,0.7022718348,-0.6397168832,-0.2630120649,0.1685266538
12218647878352,0.0334732085,0.5895710588,1.1091848612,0.7047419884,-0.6368709568,-0.2618186079,0.1708365616
12218681168652,0.0303766485,0.6119920015,1.1124958992,0.7069049308,-0.6367794122,-0.2563925920,0.1704706360
12218714457752,0.0273169540,0.6358901858,1.1165591478,0.7090425269,-0.6350564758,-0.2526733200,0.1735458469
12218747746352,0.0221726261,0.6578373909,1.1200035810,0.7093053162,-0.6334581705,-0.2492833331,0.1829604728
12218781036352,0.0152104115,0.6778583527,1.1218843460,0.7067486691,-0.6330121202,-0.2513061183,0.1914346082
12218814327352,0.0059741302,0.6963383555,1.1215776205,0.7007676041,-0.6320694394,-0.2618252813,0.2021398302
12218847637652,-0.0038116418,0.7125726938,1.1206392050,0.6949190304,-0.6286598865,-0.2767741007,0.2127683848
12218880904852,-0.0134512391,0.7286063433,1.1185940504,0.6860802758,-0.6278580416,-0.2934124763,0.2213532325
12218914193352,-0.0224223267,0.7439667583,1.1143573523,0.6726879045,-0.6322119389,-0.3065961078,0.2319436875
12218947511852,-0.0309719946,0.7581923604,1.1094741821,0.6580447362,-0.6382234506,-0.3163984921,0.2440080869
12218980772352,-0.0395963453,0.7718536258,1.1048433781,0.6454645673,-0.6418381017,-0.3236545761,0.2581996493
12219014061352,-0.0477375165,0.7848963737,1.1012408733,0.6356919481,-0.6449495032,-0.3256655671,0.2718047531
12219047357752,-0.0566225573,0.7981595397,1.0981190205,0.6270414926,-0.6478557317,-0.3250713809,0.2853603244
12219080641252,-0.0644936487,0.8101571798,1.0960181952,0.6221590139,-0.6468436223,-0.3260941556,0.2969412254
12219113929352,-0.0719891191,0.8218176365,1.0943204165,0.6187978250,-0.6452133512,-0.3294601665,0.3037185900
12219147226252,-0.0797922388,0.8329025507,1.0921525955,0.6147873585,-0.6445958778,-0.3324027732,0.3099049122
12219180510052,-0.0882122219,0.8429931998,1.0899722576,0.6106093677,-0.6433964499,-0.3355635756,0.3171660371
12219213797252,-0.0970407799,0.8528505564,1.0879597664,0.6066593690,-0.6432740860,-0.3377985448,0.3225755778
12219247087952,-0.1050489917,0.8621786237,1.0860061646,0.6041838390,-0.6447649453,-0.3369137867,0.3251601980
12219280376352,-0.1132790223,0.8720443845,1.0841373205,0.6045158023,-0.6457500580,-0.3349712256,0.3245948018
12219313666652,-0.1226303279,0.8817103505,1.0825700760,0.6060860776,-0.6445151592,-0.3343619717,0.3247490538
12219346955552,-0.1339350492,0.8909825683,1.0812575817,0.6074995311,-0.6406605748,-0.3376648080,0.3263139976
12219380244552,-0.1461939216,0.8995991945,1.0802541971,0.6101164653,-0.6365929074,-0.3414402512,0.3254626305
12219413535152,-0.1587630510,0.9085279107,1.0800492764,0.6144591001,-0.6330242185,-0.3443662838,0.3211420491
12219446825452,-0.1724660397,0.9169500470,1.0800731182,0.6178688881,-0.6300271030,-0.3477098575,0.3168623385
12219480112452,-0.1877843738,0.9248421192,1.0805639029,0.6209157673,-0.6259995666,-0.3510874790,0.3151598556
12219513402452,-0.2055736035,0.9334144592,1.0812649727,0.6231190337,-0.6199271454,-0.3567542007,0.3164481704
12219546693052,-0.2222234458,0.9413416386,1.0827268362,0.6231785263,-0.6150409428,-0.3629831284,0.3187732916
12219579981152,-0.2394853830,0.9491181374,1.0843679905,0.6202229919,-0.6127386154,-0.3687499798,0.3223325642
12219613271452,-0.2573854923,0.9574832320,1.0869429111,0.6171298853,-0.6112169857,-0.3720795292,0.3272939428
12219646559552,-0.2757548094,0.9657102823,1.0906635523,0.6156732341,-0.6074743769,-0.3728264212,0.3360384053
12219679855952,-0.2938911617,0.9744738936,1.0963362455,0.6191306117,-0.6006818416,-0.3711943926,0.3436180056
12219713139652,-0.3108398318,0.9835554361,1.1020479202,0.6243443098,-0.5932280050,-0.3672060737,0.3513323445
12219746427652,-0.3273579776,0.9939007163,1.1058318615,0.6287950284,-0.5902282602,-0.3602026407,0.3556704525
12219779724352,-0.3406000137,1.0040760040,1.1078952551,0.6326784870,-0.5901512897,-0.3520288645,0.3570925173
12219813032352,-0.3524719775,1.0147103071,1.1087640524,0.6360403485,-0.5936045264,-0.3431755977,0.3540012012
12219846295752,-0.3625008762,1.0259885788,1.1080176830,0.6370799259,-0.6022779674,-0.3333653660,0.3467822815
12219879592352,-0.3719490469,1.0370692015,1.1063964367,0.6335336272,-0.6106105760,-0.3278364089,0.3439667959
12219912902452,-0.3822699785,1.0482479334,1.1045188904,0.6280857578,-0.6174460312,-0.3242890360,0.3451163580
12219946163752,-0.3920743167,1.0595825911,1.1023806334,0.6226377658,-0.6249911358,-0.3219971735,0.3435492877
12219979457852,-0.4010213315,1.0713803768,1.0990067720,0.6154300361,-0.6337218665,-0.3217680345,0.3407459441
12220012745252,-0.4098154902,1.0836369991,1.0965566635,0.6103247137,-0.6386238653,-0.3211692431,0.3413409143
12220046032752,-0.4188694060,1.0954036713,1.0955268145,0.6075447300,-0.6388806804,-0.3212599508,0.3457064089
12220079322652,-0.4275404513,1.1069358587,1.0956569910,0.6074693910,-0.6359110563,-0.3202539427,0.3521867113
12220112610852,-0.4349438250,1.1178960800,1.0967010260,0.6080112774,-0.6323702641,-0.3192113491,0.3585167363
12220145906352,-0.4410111308,1.1292432547,1.0969436169,0.6074421099,-0.6289623658,-0.3217437999,0.3631822582
12220179189652,-0.4455718100,1.1405911446,1.0963696241,0.6063062480,-0.6267382432,-0.3243026697,0.3666329044
12220212478752,-0.4504083097,1.1529552937,1.0957484245,0.6045197039,-0.6236997031,-0.3291238433,0.3704485169
12220245768752,-0.4541234374,1.1628662348,1.0945619345,0.6019065577,-0.6181106754,-0.3384188785,0.3756598879
12220279058052,-0.4569783211,1.1727992296,1.0941823721,0.5995541911,-0.6119194728,-0.3479506729,0.3808144692
12220312347252,-0.4596437216,1.1822780371,1.0954264402,0.5963989627,-0.6054284696,-0.3556374332,0.3889558608
12220345637552,-0.4623965025,1.1910294294,1.0991419554,0.5956523673,-0.5958009021,-0.3634672553,0.3976318608
12220378927052,-0.4646424353,1.1996301413,1.1040155888,0.5958928975,-0.5854945693,-0.3705329543,0.4059717894
12220412225152,-0.4660061300,1.2086468935,1.1087541580,0.5966309235,-0.5772553015,-0.3753120257,0.4122483977
12220445505452,-0.4661577642,1.2194914818,1.1136640310,0.6004672280,-0.5698653112,-0.3775083192,0.4149459049
12220478793952,-0.4657169580,1.2300151587,1.1172169447,0.6009672837,-0.5657184083,-0.3825128647,0.4153130323
12220512090952,-0.4651928842,1.2404597998,1.1181265116,0.5977937744,-0.5654049704,-0.3878615517,0.4153591691
12220545372452,-0.4645790160,1.2507436275,1.1173002720,0.5933508464,-0.5686996783,-0.3908989756,0.4143832040
12220578675152,-0.4648331106,1.2605893612,1.1154425144,0.5879642774,-0.5725613648,-0.3954438142,0.4124265776
12220611958052,-0.4654294848,1.2691880465,1.1123197079,0.5810435321,-0.5769805219,-0.4016818339,0.4100409680
12220645241352,-0.4666173160,1.2767174244,1.1091374159,0.5753209953,-0.5795995953,-0.4077817036,0.4083921445
12220678530152,-0.4676199853,1.2826086283,1.1066691875,0.5710630282,-0.5790034396,-0.4143176875,0.4086353981
12220711823752,-0.4698548615,1.2882887125,1.1036729813,0.5653230120,-0.5799664416,-0.4198603610,0.4095925975
12220745110852,-0.4720821977,1.2930014133,1.0999610424,0.5584263000,-0.5831275964,-0.4217732692,0.4125888792
12220778420452,-0.4743102789,1.2972625494,1.0966476202,0.5533652886,-0.5869152530,-0.4218372989,0.4139693666
12220811688452,-0.4767356813,1.3021825552,1.0940223932,0.5506679724,-0.5907903005,-0.4216173667,0.4122746670
12220844976852,-0.4791473150,1.3069461584,1.0921705961,0.5491896493,-0.5928949309,-0.4219316254,0.4109014887
12220878290352,-0.4820120335,1.3105686903,1.0903605223,0.5473986526,-0.5947064986,-0.4226302541,0.4099543437
12220911555652,-0.4839029014,1.3134982586,1.0882530212,0.5458479832,-0.5978853983,-0.4220558778,0.4079851293
12220944845252,-0.4872976840,1.3162931204,1.0860776901,0.5450532575,-0.6018749032,-0.4210118162,0.4042432411
12220978135452,-0.4906567335,1.3185144663,1.0841836929,0.5457015563,-0.6066166084,-0.4203550761,0.3968976089
12221011424252,-0.4942110777,1.3205002546,1.0825978518,0.5462157330,-0.6104504023,-0.4227880231,0.3876196163
12221044713352,-0.4983336627,1.3217571974,1.0807931423,0.5456032386,-0.6134763544,-0.4265175175,0.3795348151
12221078003152,-0.5031195879,1.3227370977,1.0791352987,0.5436803677,-0.6165220117,-0.4300952536,0.3732697949
12221111294052,-0.5077862144,1.3235654831,1.0765881538,0.5412896571,-0.6206277264,-0.4299750089,0.3700651619
12221144588552,-0.5130149126,1.3247272968,1.0742422342,0.5386257740,-0.6242043940,-0.4299627520,0.3679445367
12221177871452,-0.5181180835,1.3248955011,1.0717113018,0.5354140384,-0.6289032082,-0.4292131947,0.3654977370
12221211160052,-0.5228310823,1.3255631924,1.0691906214,0.5330288434,-0.6347751646,-0.4274500926,0.3608700053
12221244456052,-0.5276890397,1.3259450197,1.0670906305,0.5303687938,-0.6401654944,-0.4264992982,0.3563641831
12221277739452,-0.5333003402,1.3257204294,1.0654278994,0.5281178198,-0.6447525428,-0.4242093735,0.3541639938
12221311027952,-0.5393245220,1.3248496056,1.0644559860,0.5263770644,-0.6480510019,-0.4211403885,0.3543978812
12221344324552,-0.5452322960,1.3237153292,1.0638235807,0.5259645210,-0.6517573731,-0.4161785845,0.3540749002
12221377608452,-0.5516272783,1.3227391243,1.0625243187,0.5256277091,-0.6557599017,-0.4106316981,0.3536609553
12221410896052,-0.5577682257,1.3215359449,1.0609664917,0.5238756120,-0.6615385482,-0.4044362282,0.3526363986
12221444190052,-0.5636886358,1.3206794262,1.0590021610,0.5223623231,-0.6675111885,-0.3978701316,0.3510922599
12221477476052,-0.5697458982,1.3201946020,1.0570788383,0.5222714412,-0.6720857451,-0.3925180038,0.3485152932
12221510764052,-0.5759170055,1.3196889162,1.0548584461,0.5221737713,-0.6756857153,-0.3879318602,0.3468317151
12221544054552,-0.5820268393,1.3187667131,1.0521299839,0.5207802851,-0.6793973108,-0.3860089031,0.3438085448
12221577361452,-0.5876671076,1.3177403212,1.0495119095,0.5198808859,-0.6822724873,-0.3860035502,0.3394545284
12221610633152,-0.5929554105,1.3167240620,1.0472536087,0.5196741925,-0.6835295697,-0.3871492822,0.3359188804
12221643922152,-0.5983989239,1.3154327869,1.0454616547,0.5195501223,-0.6842995587,-0.3883986306,0.3330890095
12221677210752,-0.6037252545,1.3141694069,1.0445654392,0.5205142826,-0.6844004040,-0.3892541625,0.3303667137
12221710504552,-0.6085276604,1.3128713369,1.0438854694,0.5217131875,-0.6848997346,-0.3895721661,0.3270492791
12221743818552,-0.6129017472,1.3115705252,1.0439145565,0.5233510080,-0.6858422086,-0.3888670462,0.3232748176
12221777079452,-0.6165561080,1.3105207682,1.0434275866,0.5245001531,-0.6878737903,-0.3886284546,0.3173281618
12221810369252,-0.6193596125,1.3093826771,1.0423425436,0.5244033045,-0.6910629484,-0.3890387199,0.3099710471
12221843678652,-0.6223306656,1.3082618713,1.0405151844,0.5242269060,-0.6934100417,-0.3887975827,0.3052951110
12221876952752,-0.6256459355,1.3071706295,1.0389958620,0.5230881448,-0.6958726480,-0.3883750943,0.3021669018
12221910237452,-0.6286547184,1.3066787720,1.0380181074,0.5234442110,-0.6980111275,-0.3862577795,0.2993184785
12221943527352,-0.6312434077,1.3069528341,1.0374298096,0.5247233241,-0.6996362446,-0.3842946690,0.2957907465
12221976822852,-0.6332504749,1.3072729111,1.0375213623,0.5263132240,-0.7029264284,-0.3810033644,0.2893531801
12222010105852,-0.6344056129,1.3087369204,1.0372651815,0.5293164453,-0.7063664265,-0.3770487920,0.2805437235
12222043395652,-0.6358243823,1.3106143475,1.0378296375,0.5348974122,-0.7075184128,-0.3734927235,0.2716719333
12222076691152,-0.6375986338,1.3122307062,1.0391049385,0.5425252683,-0.7081878480,-0.3676735304,0.2625880428
12222109972252,-0.6395640373,1.3133862019,1.0407959223,0.5505764234,-0.7080663717,-0.3617636993,0.2542334382
12222143262452,-0.6419277787,1.3138787746,1.0428825617,0.5586676547,-0.7063416774,-0.3572697011,0.2476494439
12222176556152,-0.6442028284,1.3136235476,1.0451893806,0.5671139925,-0.7038970552,-0.3525500875,0.2421137976
12222209842152,-0.6463076472,1.3126579523,1.0477486849,0.5750366165,-0.6997946154,-0.3503406768,0.2384990485
12222243130752,-0.6479991078,1.3112776279,1.0503786802,0.5829073415,-0.6949230586,-0.3491493837,0.2353628724
12222276420452,-0.6488864422,1.3091816902,1.0535578728,0.5905678300,-0.6889118585,-0.3495467620,0.2333391320
12222309710152,-0.6489162445,1.3071900606,1.0565139055,0.5956323305,-0.6835774277,-0.3525477985,0.2316334971
12222343000352,-0.6468722820,1.3051646948,1.0605733395,0.6008313515,-0.6778114011,-0.3563013150,0.2293965225
12222376288552,-0.6432140470,1.3042435646,1.0674467087,0.6110457132,-0.6676121299,-0.3596927196,0.2270205449
12222409577052,-0.6376284361,1.3053165674,1.0782097578,0.6293229110,-0.6519936556,-0.3591413894,0.2233257914
12222442868352,-0.6296623945,1.3069517612,1.0923221111,0.6527912778,-0.6343336858,-0.3524568764,0.2173901403
