#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],w_RS_R_x [rad s^-1],w_RS_R_y [rad s^-1],w_RS_R_z [rad s^-1]
12215518677452,-0.0006148807,0.0004914997,-0.0006791372,0.7400062469,-0.6725063132,-0.0112160879,-0.0004610433,-0.0012561581,0.0012127419,-0.0022920016,0.0003901174,0.0002649492,0.0001121477
12215551968052,-0.0007434586,0.0005211859,-0.0007413867,0.7400089161,-0.6725026655,-0.0112569075,-0.0005009870,-0.0021598702,0.0013239197,-0.0025343406,0.0002957935,-0.0034268517,-0.0001240586
12215585264952,-0.0006799264,0.0005708613,-0.0008181881,0.7399626364,-0.6725537822,-0.0112472000,-0.0004554218,-0.0011935860,0.0028629510,-0.0036520790,-0.0041720457,0.0022423143,0.0015972468
12215618545452,-0.0003100448,0.0009644214,-0.0009914921,0.7370119299,-0.6757881282,-0.0111264664,0.0001504644,0.0009610354,0.0201096144,-0.0108008562,-0.2634923059,0.0279513062,0.0197961762
12215651836452,-0.0002331008,0.0015629220,-0.0013521267,0.7307657218,-0.6825005056,-0.0123253281,0.0047545878,0.0070306486,0.0193257332,-0.0118337059,-0.5538690149,0.1296066011,0.2481030040
12215685126052,0.0002010558,0.0018315195,-0.0017941947,0.7267989467,-0.6866560532,-0.0071847331,0.0146674941,0.0341213234,-0.0056753354,-0.0156551730,-0.3539143643,0.6280495565,0.2224894685
12215718414052,0.0024283747,-0.0001446407,-0.0053502098,0.7026635347,-0.7111416993,-0.0008044004,0.0232549680,0.1013695076,-0.1529553235,-0.0454477221,-2.0747183902,0.6010257251,0.1224943923
12215751703852,0.0074914829,-0.0049804132,-0.0062627932,0.6616402004,-0.7492259442,0.0029221586,0.0297353442,0.1969614774,-0.2298737764,0.0545402430,-3.3677274227,0.3791966905,0.1699185562
12215784993652,0.0158714987,-0.0130975069,-0.0025420764,0.6037503819,-0.7965607303,0.0046082863,0.0309070038,0.3311336637,-0.2512511909,0.2432367802,-4.4943285401,0.0454072878,0.0824817521
12215818282752,0.0297612958,-0.0200693142,0.0084285401,0.5532675491,-0.8324091593,-0.0050473778,0.0310569579,0.4886285663,-0.1656811684,0.4419325590,-3.7007516412,-0.3959136739,0.5715719508
12215851572952,0.0485951751,-0.0245940667,0.0266328007,0.5079437237,-0.8606408995,-0.0220014945,0.0283962995,0.6438090205,-0.0851965174,0.6929692030,-3.1742317532,-0.7634162903,0.8358691386
12215884860952,0.0722265914,-0.0253739934,0.0537864156,0.4817844243,-0.8747590676,-0.0455894434,0.0245345644,0.7767687440,0.1000372544,0.9605264664,-1.7385989376,-0.9784495582,1.1280923523
12215918152052,0.1015211716,-0.0255073346,0.0898849815,0.4794426908,-0.8743776174,-0.0725190126,0.0184250159,0.8926275373,0.1582403928,1.1409765482,-0.0556039427,-1.1065051976,1.2430284434
12215951439552,0.1307085305,-0.0158089157,0.1260778755,0.4729812116,-0.8756984462,-0.0968256228,0.0081119355,0.9421344995,0.2425035834,1.2291878462,-0.3056954443,-1.2717496163,0.9813839386
12215984728452,0.1628544927,-0.0087603861,0.1710600406,0.4782191199,-0.8700522205,-0.1195173110,-0.0055874224,0.9457100630,0.3251815736,1.3225307465,0.5268436471,-1.3325222214,0.8349637141
12216018038452,0.1933826953,0.0019792512,0.2163646966,0.4851623528,-0.8629824017,-0.1392709181,-0.0219653624,0.8950569630,0.3317555189,1.3918092251,0.6766973688,-1.3754890529,0.6147990073
12216051341652,0.2214906961,0.0136411693,0.2640842795,0.4895301405,-0.8584931468,-0.1469778610,-0.0418003209,0.8138085604,0.3156260550,1.4599252939,0.5129350289,-1.2220032760,-0.1351966741
12216084596652,0.2472591102,0.0240243785,0.3129638731,0.5005348738,-0.8510039138,-0.1461959726,-0.0623210758,0.7269378901,0.3368594944,1.4996716976,0.9721297087,-0.9581332094,-0.5507102758
12216117893152,0.2705658674,0.0356846787,0.3625954390,0.5177550735,-0.8397239755,-0.1399752748,-0.0848542944,0.6291748881,0.3224931657,1.4952882528,1.4407691474,-0.8559421842,-0.8320680605
12216151180952,0.2892790735,0.0455983877,0.4124146700,0.5352982550,-0.8284457414,-0.1263352853,-0.1057015965,0.5056965947,0.2622948587,1.4880298376,1.4810620554,-0.5375407621,-1.1525970251
12216184466452,0.3045926988,0.0541813709,0.4605439901,0.5545841609,-0.8166038024,-0.1024749456,-0.1228557039,0.3824047744,0.2431663126,1.4452532530,1.6230331399,-0.0152696387,-1.5274389059
12216217761852,0.3153928220,0.0612936951,0.5067877173,0.5792727681,-0.8007533018,-0.0721034732,-0.1343067348,0.2587140799,0.2049749047,1.3832072020,2.0343233904,0.4852201139,-1.5919953634
12216251045652,0.3219245374,0.0689316764,0.5535000563,0.6005553985,-0.7861929255,-0.0361083361,-0.1411739537,0.1532332003,0.1517217159,1.3431727886,1.8517367831,0.8974965498,-1.7367389431
12216284335452,0.3260842860,0.0747848228,0.5982271433,0.6231021486,-0.7685479631,0.0029620601,-0.1451515314,0.0959919542,0.1378618032,1.2892507315,2.0424035594,1.1215002616,-1.7601196138
12216317622652,0.3285520077,0.0799947679,0.6414799690,0.6449618948,-0.7484862819,0.0371823647,-0.1496994051,0.0621286184,0.0951110497,1.2328604460,2.0588233837,0.8925883402,-1.5639148400
12216350911952,0.3297660947,0.0840415284,0.6836874485,0.6609138849,-0.7308670882,0.0670620352,-0.1566167922,0.0364541747,0.0428414010,1.1650390625,1.6537581623,0.6528037963,-1.5079555760
12216384202752,0.3322601318,0.0867134258,0.7228206992,0.6755684451,-0.7127164430,0.0926666014,-0.1644854059,0.0220115371,-0.0057821595,1.0799660683,1.5736766570,0.4414184813,-1.3722039170
12216417491252,0.3342594504,0.0891857818,0.7607869506,0.6854451577,-0.6975271378,0.1167537516,-0.1731744477,-0.0185405556,-0.0749955997,0.9773151278,1.2293054349,0.4005664771,-1.3712879709
12216450779952,0.3353847563,0.0886806399,0.7932881117,0.6866802689,-0.6895395038,0.1412233287,-0.1818280847,-0.0533223115,-0.1365355551,0.8767503500,0.5746663392,0.5533459051,-1.4251926827
12216484070352,0.3339323103,0.0854423642,0.8230806589,0.6855842187,-0.6830188349,0.1631199650,-0.1919672559,-0.0845306069,-0.1968943775,0.7727811337,0.3768074310,0.4214132601,-1.3928067311
12216517359952,0.3311590850,0.0787141770,0.8493013382,0.6763371785,-0.6841692884,0.1807314743,-0.2044909286,-0.1195491105,-0.2535509765,0.6610795856,-0.3464863315,0.3154125819,-1.3340227352
12216550649352,0.3268585503,0.0702487007,0.8697197437,0.6611718761,-0.6923777698,0.1884722029,-0.2189589069,-0.1400419027,-0.2711656988,0.5445516706,-1.0189938682,-0.0146484712,-1.0033472107
12216583938252,0.3218723238,0.0611060411,0.8856537342,0.6425748514,-0.7051231316,0.1859004660,-0.2352444397,-0.1575217545,-0.2793523371,0.4254612923,-1.4983227997,-0.4014093023,-0.6403423652
12216617226852,0.3225178421,0.0535366721,0.8953482509,0.6185891554,-0.7240640434,0.1781478652,-0.2476732850,-0.1501875073,-0.2611403465,0.3083772659,-1.9961468980,-0.2902928564,-0.2789057671
12216650518952,0.3176657557,0.0464651734,0.9038962126,0.5900951510,-0.7460979079,0.1646768568,-0.2607818196,-0.1256731004,-0.2137092501,0.2051168531,-2.3996113134,-0.4381279119,-0.0893456073
12216683805352,0.3126399815,0.0402782224,0.9086163640,0.5594641081,-0.7685992647,0.1458823554,-0.2738127471,-0.1244643703,-0.1586186588,0.1123346388,-2.5952353178,-0.5950761473,0.1232429635
12216717094652,0.3058428466,0.0346726663,0.9073923230,0.5317635377,-0.7879300477,0.1281415633,-0.2827958976,-0.1391445100,-0.0956538320,-0.0005111497,-2.3000459225,-0.4504546571,0.2310679603
12216750391052,0.3008561730,0.0322179794,0.9045621753,0.5072814519,-0.8042173500,0.1185348037,-0.2860934861,-0.1306339502,-0.0403169841,-0.0715206861,-1.8677989692,0.0021844629,0.0588485320
12216783674552,0.2960503399,0.0318176039,0.9033090472,0.4807177357,-0.8201734207,0.1044437560,-0.2920916301,-0.0252939761,0.0377205834,-0.0211264174,-2.0554555620,-0.2559306591,0.1551324558
12216816963052,0.2956501842,0.0328719243,0.9007850289,0.4711747103,-0.8230894764,0.0825368326,-0.3061139943,0.0505955555,0.1092569754,-0.0220324043,-1.0270408124,-1.2127889987,0.5254027261
12216850259252,0.2952951491,0.0365865640,0.9007534981,0.4645150218,-0.8242250000,0.0712110416,-0.3159239329,0.0094949612,0.1008500978,-0.0119736986,-0.6183094408,-0.7516880432,0.1654943870
12216883544352,0.2934390903,0.0398292579,0.9011249542,0.4612598313,-0.8247929026,0.0736925809,-0.3186305688,-0.0118458634,0.1386264861,0.0525941886,-0.1415397859,-0.0400748618,-0.2578083786
12216916831752,0.2931005955,0.0458585285,0.9072579145,0.4591359303,-0.8243868601,0.0701895923,-0.3235025866,0.0305498913,0.1617247760,0.2545029819,-0.1826335961,-0.3368898412,-0.0038866675
12216950127652,0.2936541140,0.0522500873,0.9198197126,0.4526141209,-0.8260255367,0.0553673832,-0.3312955224,0.0430476405,0.1651726216,0.4216972888,-0.6890636932,-0.7353811007,0.3992548096
12216983409952,0.2945806086,0.0574525334,0.9367649555,0.4492979212,-0.8255017151,0.0384610395,-0.3394098478,0.0166487172,0.1769938916,0.5708540678,-0.5139644090,-0.8620490814,0.5507626022
12217016730052,0.2937929034,0.0622543693,0.9569700956,0.4517587065,-0.8240898790,0.0152119591,-0.3414067057,-0.0273146853,0.2100715190,0.6650496721,-0.3182786928,-0.7604524226,1.1451131702
12217049988352,0.2917641103,0.0682695881,0.9794615507,0.4627442492,-0.8208014670,-0.0056727452,-0.3348440408,-0.0822126716,0.1937819868,0.7342995405,0.2109941470,-0.3197373273,1.4359459048
12217083277852,0.2856209874,0.0746565536,1.0079039335,0.4801416263,-0.8155042301,-0.0281322907,-0.3219090610,-0.1226450726,0.1556119174,0.8155201077,0.5490478199,-0.0871911555,1.8192482800
12217116568252,0.2810863554,0.0788273439,1.0366314650,0.5045814528,-0.8075941822,-0.0476824233,-0.3015221067,-0.1552975476,0.1016495079,0.8797150850,1.0132606625,0.3232976905,2.0324171522
12217149858152,0.2759049535,0.0816362575,1.0667492151,0.5352049777,-0.7958284187,-0.0666269773,-0.2752700597,-0.1611785293,0.0396440066,0.9194517136,1.4246122483,0.5742210154,2.3042470975
12217183146252,0.2706396580,0.0812512934,1.0998560190,0.5674351654,-0.7814905098,-0.0879502161,-0.2440382668,-0.1624543518,-0.0399911851,0.9131865501,1.5251219626,0.6998681573,2.6154543760
12217216436252,0.2654078305,0.0787791461,1.1293483973,0.6005547802,-0.7646808068,-0.1061297056,-0.2081674931,-0.1393530816,-0.1243381202,0.8544739485,1.6727939717,0.9934463005,2.6521091832
12217249727052,0.2603405118,0.0741996393,1.1574646235,0.6319682174,-0.7467343902,-0.1164439242,-0.1715946827,-0.0661782101,-0.2026430219,0.7743650079,1.7292296663,1.2844462346,2.3016896613
12217283014452,0.2580411732,0.0670493022,1.1811840534,0.6627088312,-0.7262036281,-0.1197914843,-0.1381857296,0.0293347184,-0.2543414533,0.6568917632,1.8913014714,1.3757859760,1.8800957955
12217316303852,0.2584226131,0.0590178296,1.2017916441,0.6890598110,-0.7066577832,-0.1211818084,-0.1055761510,0.0826269984,-0.2725469768,0.4955229759,1.6822714853,1.3952652077,1.7190627449
12217349593052,0.2605934143,0.0521911941,1.2188047171,0.7098565039,-0.6881807982,-0.1334410298,-0.0685888076,0.0776266307,-0.2299196869,0.3516508341,1.3013045502,1.0974423141,2.3190117502
12217382883352,0.2624834180,0.0460644960,1.2287083864,0.7261469114,-0.6690395840,-0.1564844048,-0.0246845960,0.0367076471,-0.1886658967,0.1704359502,1.0434310687,0.8846460692,3.0472172606
12217416172752,0.2615079582,0.0397734493,1.2343536615,0.7370213667,-0.6497709575,-0.1848419706,0.0207521984,-0.0146008488,-0.1108105853,0.0063541629,0.8089474040,0.6632428983,3.3212215891
12217449461152,0.2593394518,0.0369374044,1.2311438322,0.7502372460,-0.6250507995,-0.2081254626,0.0560300328,0.0032877009,-0.0041844915,-0.1167150214,1.2483536251,0.5240064084,2.7303206958
12217482757152,0.2578938901,0.0358614288,1.2248436213,0.7617069093,-0.6055727887,-0.2166428306,0.0784223561,0.0625107214,0.0736829415,-0.1885379702,1.0573191967,0.6659526791,1.5340692690
12217516041452,0.2583859563,0.0393399671,1.2169247866,0.7783595912,-0.5877118701,-0.2018415926,0.0895046144,0.0681369528,0.2131726742,-0.1882908195,1.2096216117,1.3818704295,0.1227018416
12217549330552,0.2584807575,0.0484146215,1.2101352215,0.7943396680,-0.5724858722,-0.1781992043,0.0976189612,0.0021876341,0.2784905732,-0.2342619002,1.0509331163,1.6680874352,-0.3567043798
12217582625552,0.2561393678,0.0604884736,1.2024720907,0.8011461385,-0.5683139311,-0.1523337754,0.1094466142,-0.1161568463,0.3517258763,-0.2883817852,0.1548753222,1.7384879411,-0.3204203952
12217615910252,0.2502852082,0.0718476996,1.1926900148,0.8007290330,-0.5715858913,-0.1339987213,0.1190249021,-0.1105015576,0.3632580042,-0.3722180128,-0.3800325113,1.1844679223,-0.1922487851
12217649197352,0.2470170707,0.0826025382,1.1784129143,0.7843252024,-0.5942515431,-0.1373567214,0.1132793518,-0.0683865398,0.3343121111,-0.4725262225,-1.5837543859,-0.6531233699,-0.2263018815
12217682494052,0.2462603599,0.0956593379,1.1605882645,0.7610373584,-0.6225453199,-0.1484600355,0.1059201661,-0.0872697309,0.3581928313,-0.5532244444,-2.0284476782,-1.1707225053,-0.0253628002
12217715783252,0.2437718660,0.1109880209,1.1411939859,0.7443266795,-0.6433865158,-0.1398698629,0.1116602299,-0.2687646449,0.4486568272,-0.5721614361,-1.6840271742,0.3258271593,-0.1384094882
12217749066152,0.2372898012,0.1297858059,1.1229802370,0.7414374959,-0.6439009915,-0.1397465917,0.1270151289,-0.2503501773,0.4964071214,-0.5147175789,-0.2646062213,0.5714478125,0.6971069070
12217782355652,0.2320815772,0.1485587507,1.1045840979,0.7283616842,-0.6566285116,-0.1314180418,0.1451122082,-0.2894587219,0.5047617555,-0.4264923930,-1.2884335560,0.8642778409,0.4769224897
12217815643852,0.2230108976,0.1659837514,1.0942984819,0.7134486242,-0.6715421493,-0.1219645109,0.1585776166,-0.2711098492,0.5585043430,-0.1762159318,-1.4298833321,0.6972289682,0.2285992876
12217848934652,0.2143802196,0.1852070987,1.0891649723,0.6995114106,-0.6846385033,-0.1157398650,0.1689916859,-0.2984840274,0.5613200665,-0.1567659676,-1.2593287380,0.4600954154,0.2320737982
12217882222652,0.2044839412,0.2052283436,1.0819278955,0.6848993291,-0.6963915814,-0.1056400238,0.1865257618,-0.2970334291,0.5527011156,-0.1861716956,-1.3196571096,0.9249001209,0.3881510555
12217915516252,0.1953721046,0.2224219143,1.0754823685,0.6696926979,-0.7083777815,-0.0923117999,0.2029560068,-0.2673406601,0.5172364712,-0.1859535128,-1.3830895545,1.0050283207,0.2127791794
12217948802852,0.1869760305,0.2363645136,1.0678262711,0.6510428654,-0.7235454174,-0.0747316241,0.2168879912,-0.2618915439,0.4691117406,-0.1872203499,-1.6960552856,1.0121488146,-0.0443690250
12217982119352,0.1785192341,0.2486501932,1.0608526468,0.6337947809,-0.7367190676,-0.0592611056,0.2281168835,-0.2269489318,0.4364384711,-0.1325206608,-1.5160312385,0.8435675698,-0.0676466918
12218015380752,0.1729978323,0.2592707872,1.0586066246,0.6244540458,-0.7453121718,-0.0538484386,0.2273043266,-0.1871347576,0.4208616018,-0.0139872739,-0.8126392916,0.0191290549,-0.1732433705
12218048670652,0.1685395539,0.2737842202,1.0597636700,0.6270680659,-0.7470483345,-0.0561723155,0.2134223456,-0.1420859098,0.4751682580,0.0580269210,0.1285634129,-0.7240549103,-0.4580715153
12218081960552,0.1649755239,0.2907546461,1.0626678467,0.6330988292,-0.7460455163,-0.0564673048,0.1985280925,-0.1760645211,0.4723604620,0.0748083666,0.3625105379,-0.6464053446,-0.6218435961
12218115250652,0.1591193527,0.3088204563,1.0658551455,0.6429688689,-0.7406030615,-0.0550645681,0.1872592647,-0.2266455442,0.5081762671,0.1292962432,0.6709156625,-0.3533437066,-0.5907681910
12218148538752,0.1515585184,0.3270389438,1.0716055632,0.6532782640,-0.7327297621,-0.0586616484,0.1813654228,-0.2715405226,0.4952551723,0.1403339356,0.8228812964,-0.2785346256,-0.1575717729
12218181827552,0.1434080750,0.3439608216,1.0765017271,0.6594939138,-0.7274384395,-0.0647127172,0.1780824487,-0.2685646415,0.4751849174,0.1025818735,0.5588254127,-0.3024667161,0.0884516291
12218215127452,0.1353668422,0.3606259227,1.0795482397,0.6606135677,-0.7256858033,-0.0672226519,0.1801414560,-0.2630405724,0.4692248702,0.0597135723,0.1371817453,0.0136387555,0.1860522466
12218248405752,0.1270843297,0.3777387142,1.0817638636,0.6590586539,-0.7256059844,-0.0644721130,0.1870320635,-0.2337366939,0.4912553430,0.0588958003,-0.1222634518,0.4043101363,0.1707718853
12218281695652,0.1200114489,0.3945216835,1.0840181112,0.6584022814,-0.7248338591,-0.0587580464,0.1940871054,-0.1968004704,0.5235892534,0.0760893971,-0.0895755042,0.5399418539,0.0406176181
12218314992052,0.1138261259,0.4119071662,1.0870237350,0.6612464494,-0.7210246007,-0.0535459718,0.2000237168,-0.1543765813,0.5407754779,0.0960648656,0.1927655259,0.5190511206,-0.0118573909
12218348274652,0.1095864251,0.4288972318,1.0913312435,0.6677071231,-0.7154396536,-0.0516784658,0.1991045856,-0.1254761517,0.5511212349,0.1047710627,0.4823604391,0.1223015419,-0.1771234528
12218381563452,0.1050544456,0.4465796947,1.0954781771,0.6766310359,-0.7076860069,-0.0582984897,0.1948133543,-0.1630661637,0.5470776558,0.1251551360,0.7871697779,-0.3295750008,0.0297315096
12218414860152,0.0990752578,0.4635699093,1.1003364325,0.6863898257,-0.6982610437,-0.0774928661,0.1878706411,-0.2336974144,0.5311710835,0.1258491576,1.0469023692,-0.9308605263,0.4525979650
12218448144852,0.0902850479,0.4802957177,1.1048566103,0.6956202915,-0.6868508390,-0.1100854639,0.1795258355,-0.3266456127,0.5101264715,0.1117580160,1.2649478983,-1.5229119652,0.9724625392
12218481433052,0.0786319077,0.4984647334,1.1088931561,0.7038370296,-0.6723588634,-0.1508262737,0.1726222169,-0.3825508654,0.4953337014,0.0923823044,1.4303253582,-1.7775338600,1.4004069345
12218514725452,0.0657862201,0.5155149102,1.1118174791,0.7087036460,-0.6576002919,-0.1908096099,0.1699785015,-0.4101949632,0.4705130160,0.0318255983,1.2595637997,-1.6007143203,1.5869347339
12218548009952,0.0527682044,0.5318567157,1.1115514040,0.7071594404,-0.6482213559,-0.2240815251,0.1718198759,-0.3504178822,0.4717863500,-0.0472925976,0.6572286435,-1.2662764131,1.5167260731
12218581301552,0.0433968715,0.5481516719,1.1095510721,0.7028476331,-0.6432529446,-0.2511690164,0.1707190062,-0.2246135771,0.5369451642,-0.0471083969,0.3376248903,-1.2005370171,1.1196097906
12218614588652,0.0379189029,0.5674768090,1.1081037521,0.7022718348,-0.6397168832,-0.2630120649,0.1685266538,-0.1498763263,0.6040505171,-0.0009980637,0.2816428099,-0.5572903393,0.4244179167
12218647878352,0.0334732085,0.5895710588,1.1091848612,0.7047419884,-0.6368709568,-0.2618186079,0.1708365616,-0.1072943062,0.6631857753,0.0780053288,0.1664274369,0.2069784303,0.0715499977
12218681168652,0.0303766485,0.6119920015,1.1124958992,0.7069049308,-0.6367794122,-0.2563925920,0.1704706360,-0.0877678841,0.6727564335,0.1207246408,0.0367000700,0.2506949716,-0.2438620169
12218714457752,0.0273169540,0.6358901858,1.1165591478,0.7090425269,-0.6350564758,-0.2526733200,0.1735458469,-0.1276051402,0.6612494588,0.1189762875,0.0694910637,0.3261851164,-0.0070367726
12218747746352,0.0221726261,0.6578373909,1.1200035810,0.7093053162,-0.6334581705,-0.2492833331,0.1829604728,-0.1772833467,0.6099362969,0.0738348737,-0.1001555508,0.5242871473,0.2932453561
12218781036352,0.0152104115,0.6778583527,1.1218843460,0.7067486691,-0.6330121202,-0.2513061183,0.1914346082,-0.2180211842,0.5649480224,0.0089959679,-0.1829712272,0.2029176704,0.4728846975
12218814327352,0.0059741302,0.6963383555,1.1215776205,0.7007676041,-0.6320694394,-0.2618252813,0.2021398302,-0.2852450013,0.5120228529,-0.0360474139,-0.2280838646,-0.1189854387,0.9376242644
12218847637652,-0.0038116418,0.7125726938,1.1206392050,0.6949190304,-0.6286598865,-0.2767741007,0.2127683848,-0.2856965661,0.4873128533,-0.0468199179,-0.0641567927,-0.2761941442,1.1391662231
12218880904852,-0.0134512391,0.7286063433,1.1185940504,0.6860802758,-0.6278580416,-0.2934124763,0.2213532325,-0.2616363764,0.4792664647,-0.0945850536,-0.2305917443,-0.5075094759,1.1139811303
12218914193352,-0.0224223267,0.7439667583,1.1143573523,0.6726879045,-0.6322119389,-0.3065961078,0.2319436875,-0.2618849874,0.4381345809,-0.1459701359,-0.6960781289,-0.4379622783,1.0352944150
