#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
3745987412694,0.3683208823,0.2732236683,0.7231882811,0.3321390788,-0.8313273737,-0.1649106762,-0.4139841771
3746020700794,0.3627150059,0.2579793930,0.7084750533,0.3065333046,-0.8265741407,-0.1956728384,-0.4295633404
3746053990394,0.3457486331,0.2509644628,0.6936682463,0.2817579899,-0.8246964807,-0.2354557492,-0.4301729187
3746087279994,0.3323448896,0.2469249368,0.6701183319,0.2556764810,-0.8256952258,-0.2700427204,-0.4241861152
3746120567894,0.3185934126,0.2416999936,0.6435458064,0.2341453676,-0.8178415108,-0.3133033739,-0.4220808050
3746153857794,0.3057686687,0.2405491024,0.6172078848,0.1993739348,-0.8138809969,-0.3505557550,-0.4182803122
3746187150994,0.2933090925,0.2365805954,0.5989691019,0.1669641192,-0.8139323727,-0.3896797079,-0.3972238673
3746220434694,0.2765779495,0.2350927889,0.5875307322,0.1309674868,-0.8276174312,-0.4182665173,-0.3506423040
3746253725494,0.2572585642,0.2256684303,0.5833407044,0.1092127052,-0.8512438049,-0.4169088066,-0.2994054385
3746287019294,0.2345148325,0.2103050500,0.5820300579,0.1007574558,-0.8767794235,-0.4038030145,-0.2409333997
3746320301894,0.2107181400,0.1985699236,0.5888463855,0.0965658973,-0.8918411372,-0.4004748272,-0.1868537565
3746353591194,0.1858423203,0.1939809620,0.6030516624,0.0930096344,-0.8981963857,-0.4069155096,-0.1378848383
3746386883994,0.1658626944,0.1934091747,0.6202796698,0.0942312464,-0.9031896443,-0.4065340691,-0.1004937275
3746420171194,0.1476289779,0.1958568543,0.6432242393,0.0946633791,-0.9106287719,-0.3947650389,-0.0771663690
3746453459194,0.1350398958,0.2033623159,0.6676180959,0.0944615939,-0.9171124345,-0.3826694640,-0.0595472171
3746486747294,0.1240245551,0.2135878950,0.6927983761,0.0928369017,-0.9242488609,-0.3665867159,-0.0525312531
3746520037994,0.1155854091,0.2268253118,0.7185148001,0.0886899751,-0.9328427871,-0.3470846698,-0.0383491179
3746553324694,0.0973983034,0.2430791110,0.7447060347,0.0848841831,-0.9398378300,-0.3302806376,-0.0203526229
3746586614694,0.0716312453,0.2548161745,0.7712131739,0.0896452245,-0.9443339991,-0.3165179885,-0.0036598946
3746619908994,0.0466679446,0.2736138403,0.8018316627,0.1101968337,-0.9444296730,-0.3094110117,0.0131938063
3746653191894,0.0258246865,0.2945253253,0.8372096419,0.1465551017,-0.9373419061,-0.3146577901,0.0300371156
3746686481494,0.0129362689,0.3115648627,0.8760796785,0.1961095879,-0.9289281834,-0.3104748286,0.0473163859
3746719777994,0.0005509444,0.3272014260,0.9208563566,0.2444112860,-0.9200573425,-0.2998325184,0.0621133698
3746753058594,-0.0136342021,0.3551416695,0.9756520987,0.2867980487,-0.9087723735,-0.2947976772,0.0705264630
3746786348694,-0.0120535716,0.3662675917,1.0180560350,0.3276589666,-0.8934740626,-0.2981309461,0.0739029092
3746819661094,-0.0016517867,0.3708942831,1.0522367954,0.3701412108,-0.8746793331,-0.3037368080,0.0753359129
3746852925794,0.0175823309,0.3630119562,1.0659178495,0.4220805614,-0.8520534331,-0.2986090375,0.0817654551
3746886215594,0.0304821525,0.3683819473,1.0829265118,0.4723578748,-0.8306216770,-0.2784176327,0.0971045295
3746919504494,0.0373268649,0.3802460134,1.1013927460,0.5102117319,-0.8127094563,-0.2583783991,0.1114806310
3746952792594,0.0390799902,0.3930533826,1.1171120405,0.5353215239,-0.7984925363,-0.2480359777,0.1196607255
3746986086494,0.0366172269,0.4076911211,1.1305494308,0.5556192761,-0.7827261953,-0.2523898674,0.1221731477
3747019371494,0.0345762447,0.4111323655,1.1308816671,0.5708238251,-0.7693657770,-0.2603063750,0.1203206258
3747052659894,0.0304070823,0.4152326584,1.1289721727,0.5757446788,-0.7644025555,-0.2686583653,0.1096789893
3747085957794,0.0291518457,0.4179517329,1.1226687431,0.5750689747,-0.7649446253,-0.2736532519,0.0962771639
3747119238194,0.0273953006,0.4265773594,1.1173273325,0.5801540601,-0.7642601712,-0.2648869151,0.0957213638
3747152562294,0.0209387075,0.4304996431,1.1205474138,0.5872929503,-0.7597610706,-0.2626813565,0.0940670564
3747185815794,0.0123365289,0.4357612431,1.1253147125,0.5992921959,-0.7475919439,-0.2687472301,0.0986411459
3747219105394,-0.0001339365,0.4407916069,1.1267365217,0.6036582892,-0.7377329110,-0.2846689384,0.1015402253
3747252401494,-0.0121913748,0.4481965601,1.1253551245,0.6043186621,-0.7305782240,-0.2975477794,0.1118916094
3747285682694,-0.0234624129,0.4576475322,1.1219844818,0.6032379183,-0.7236620680,-0.3066316203,0.1356254946
3747318972694,-0.0359864533,0.4623355269,1.1211061478,0.6053060350,-0.7146070071,-0.3099864751,0.1638591305
3747352297894,-0.0478945784,0.4650507271,1.1208175421,0.6091183190,-0.7087529029,-0.3032882097,0.1861731934
3747385549494,-0.0564490035,0.4717471898,1.1217509508,0.6194647363,-0.7032782222,-0.2915487201,0.1914746107
3747418839494,-0.0620333999,0.4850184619,1.1221445799,0.6355072371,-0.6956615513,-0.2701283487,0.1980308888
3747452128494,-0.0718352050,0.4978942275,1.1241486073,0.6498325975,-0.6871997024,-0.2479255464,0.2097786636
3747485416394,-0.0871266127,0.5085189342,1.1272009611,0.6644937407,-0.6752474320,-0.2314990763,0.2211270038
3747518706394,-0.1050508767,0.5161221027,1.1287180185,0.6773371321,-0.6616430512,-0.2244514699,0.2303571573
3747551994294,-0.1255110651,0.5225865841,1.1284209490,0.6899922807,-0.6440602280,-0.2310392912,0.2360464388
3747585285994,-0.1495358944,0.5330016613,1.1260852814,0.6947549252,-0.6274499000,-0.2447991255,0.2523798823
3747618574794,-0.1764587462,0.5401527882,1.1252955198,0.6884281681,-0.6223129729,-0.2580625805,0.2686948561
3747651862194,-0.1991335899,0.5459439754,1.1236704588,0.6771605098,-0.6289495945,-0.2694698070,0.2706696782
3747685158094,-0.2148468345,0.5554777384,1.1226749420,0.6675923151,-0.6366125044,-0.2771142888,0.2687986068
3747718440494,-0.2235628664,0.5707172155,1.1271575689,0.6639271659,-0.6440677933,-0.2703410557,0.2670076959
3747751729394,-0.2315705866,0.5909919143,1.1376254559,0.6682312192,-0.6450946641,-0.2535773701,0.2702192246
3747785024294,-0.2388852984,0.6109982133,1.1475207806,0.6726053485,-0.6403755696,-0.2319303590,0.2893604733
3747818307194,-0.2469825596,0.6245512366,1.1612619162,0.6752784936,-0.6306722286,-0.2141749251,0.3168289721
3747851596594,-0.2559600174,0.6337601542,1.1740550995,0.6738785224,-0.6202459672,-0.2091622116,0.3426862216
3747884885294,-0.2680603266,0.6393332481,1.1826090813,0.6678612116,-0.6140194429,-0.2166481130,0.3605622289
3747918173494,-0.2839727402,0.6467303038,1.1837913990,0.6542869920,-0.6204193342,-0.2327210199,0.3644575540
3747951463194,-0.3024348617,0.6556887031,1.1743654013,0.6323591865,-0.6378837620,-0.2587350226,0.3553622848
3747984753694,-0.3197099268,0.6644003987,1.1563452482,0.6077369819,-0.6547825090,-0.2926844248,0.3409566751
3748018040194,-0.3367805183,0.6741487384,1.1363945007,0.5873008882,-0.6653901839,-0.3259223951,0.3257424785
3748051330194,-0.3528665304,0.6856040955,1.1191160679,0.5729050360,-0.6688304817,-0.3502447138,0.3190207626
3748084619194,-0.3719554842,0.6986211538,1.1089968681,0.5648480009,-0.6668390574,-0.3652670352,0.3207060965
3748117930294,-0.3916840255,0.7101728916,1.1023404598,0.5597936062,-0.6626333769,-0.3763063351,0.3254868176
3748151197594,-0.4128067791,0.7197356820,1.0965980291,0.5521497714,-0.6583739505,-0.3903171412,0.3306461863
3748184487094,-0.4374223948,0.7280191779,1.0910936594,0.5367266231,-0.6531418191,-0.4136697117,0.3379462468
3748217780594,-0.4636917710,0.7333596945,1.0851054192,0.5114682678,-0.6471016706,-0.4450571035,0.3486887057
3748251064494,-0.4854450524,0.7334244251,1.0794113874,0.4795089250,-0.6404241768,-0.4793183690,0.3608073805
3748284352594,-0.5043059587,0.7333826423,1.0746811628,0.4491674727,-0.6287747976,-0.5105456513,0.3771391962
3748317641994,-0.5172630548,0.7309627533,1.0728592873,0.4299262412,-0.6089931653,-0.5343146260,0.3984954607
3748350932094,-0.5287889838,0.7291025519,1.0738422871,0.4266442344,-0.5865391063,-0.5467387037,0.4183579376
3748384220394,-0.5420559645,0.7274265289,1.0742448568,0.4136938487,-0.5790928233,-0.5559486989,0.4294530774
3748417508794,-0.5526881218,0.7281720638,1.0690484047,0.3921982457,-0.5811563451,-0.5666044678,0.4328940005
3748450798194,-0.5549637675,0.7305657864,1.0626101494,0.3746989118,-0.5847922041,-0.5720833016,0.4362791533
3748484086894,-0.5559826493,0.7362693548,1.0594655275,0.3713951781,-0.5871609691,-0.5678564564,0.4414143892
3748517375894,-0.5577584505,0.7460297346,1.0595952272,0.3752681426,-0.5923610035,-0.5598466117,0.4414227385
3748550668994,-0.5568646193,0.7610492110,1.0603092909,0.3832221646,-0.6028116374,-0.5464010861,0.4372696599
3748583958594,-0.5537104607,0.7823895812,1.0628285408,0.4017062204,-0.6169210102,-0.5238698743,0.4284867960
3748617243594,-0.5474911928,0.8104702234,1.0664227009,0.4327719216,-0.6320518857,-0.4941512947,0.4111366872
3748650537294,-0.5386840105,0.8418610096,1.0701065063,0.4690699609,-0.6502585042,-0.4583842196,0.3834333798
3748683821194,-0.5259284377,0.8778215051,1.0753347874,0.5091431766,-0.6688956060,-0.4159854376,0.3468544503
3748717110594,-0.5059731603,0.9179019928,1.0832297802,0.5523768376,-0.6843840123,-0.3673386979,0.3025898776
3748750404694,-0.4801316559,0.9598208070,1.0938202143,0.5970965932,-0.6956404112,-0.3117395191,0.2497569798
3748783690094,-0.4458685815,1.0009799004,1.1054770947,0.6398165550,-0.7034461199,-0.2447805748,0.1894222864
3748816976794,-0.4042004943,1.0390691757,1.1187208891,0.6776945468,-0.7053460946,-0.1684226661,0.1218638323
3748850265694,-0.3560568988,1.0716741085,1.1322044134,0.7086637827,-0.6984862902,-0.0879226875,0.0467134503
3748883555494,-0.3051393032,1.0971335173,1.1451636553,0.7261566113,-0.6867304655,-0.0038608718,-0.0329080131
3748916864794,-0.2520360053,1.1057509184,1.1553864479,0.7282063543,-0.6705455348,0.0813229178,-0.1160636647
3748950132394,-0.2017627805,1.1019020081,1.1649609804,0.7213556257,-0.6421283626,0.1639920506,-0.2010567940
3748983422194,-0.1580983549,1.0847433805,1.1760201454,0.7079347830,-0.5978954914,0.2435174090,-0.2864412609
3749016711294,-0.1236510128,1.0591477156,1.1864893436,0.6848029599,-0.5437960708,0.3173112918,-0.3669390735
3749050000094,-0.1010683551,1.0307040215,1.1937221289,0.6518707865,-0.4867757554,0.3765252825,-0.4431055780
3749083314694,-0.0879233479,1.0051608086,1.1998031139,0.6101317227,-0.4376250675,0.4248084003,-0.5057285876
3749116578294,-0.0826196298,0.9838619828,1.2041081190,0.5661937629,-0.3992579901,0.4581344155,-0.5568936501
3749149866694,-0.0848850161,0.9646206498,1.2054662704,0.5307901330,-0.3727687477,0.4781577730,-0.5921743321
3749183164494,-0.0889450461,0.9538775682,1.2066003084,0.5056217658,-0.3581434608,0.4895356650,-0.6135427647
3749216445094,-0.0936565995,0.9536258578,1.2062357664,0.4917085066,-0.3535757371,0.4948765826,-0.6231405224
3749249734494,-0.0992685184,0.9602121115,1.2048823833,0.4892063340,-0.3593431718,0.4946391480,-0.6219982001
3749283022394,-0.1064439714,0.9750420451,1.2014658451,0.4990096992,-0.3735788544,0.4900442969,-0.6093313933
3749316312394,-0.1204770505,0.9969766736,1.1978278160,0.5207116329,-0.3936599881,0.4791868672,-0.5867462445
3749349602094,-0.1289135665,1.0300828218,1.1936416626,0.5502865206,-0.4235361433,0.4610625712,-0.5524700771
3749382889494,-0.1453613937,1.0695561171,1.1891843081,0.5855178124,-0.4665340393,0.4339056527,-0.5012392305
3749416179494,-0.1731244028,1.1212186813,1.1830320358,0.6255959299,-0.5265187048,0.3887667375,-0.4245800394
3749449493094,-0.2168918848,1.1773327589,1.1746389866,0.6629501885,-0.5938604212,0.3206163205,-0.3240864432
3749482756494,-0.2788807154,1.2318090200,1.1677001715,0.6946846824,-0.6485030038,0.2296859616,-0.2100033456
3749516050894,-0.3537986875,1.2747220993,1.1626088619,0.7157856902,-0.6797890144,0.1252493276,-0.0992489170
3749549334994,-0.4336417317,1.3041427135,1.1597905159,0.7219646014,-0.6914946472,0.0231637211,0.0081061265
3749582623594,-0.5131354332,1.3226655722,1.1590875387,0.7138159060,-0.6891324313,-0.0632059928,0.1075562504
3749615918794,-0.5803608894,1.3276882172,1.1593159437,0.7032503486,-0.6734558966,-0.1287253986,0.1879517873
3749649201394,-0.6413791776,1.3345910311,1.1646939516,0.6927306105,-0.6541985320,-0.1759057654,0.2473979461
3749682490194,-0.6969529986,1.3436260223,1.1719198227,0.6814669000,-0.6370976221,-0.2078345007,0.2941331406
3749715787194,-0.7486844659,1.3530153036,1.1778720617,0.6655131017,-0.6271069679,-0.2364066107,0.3285438734
3749749068494,-0.7980771661,1.3612924814,1.1831732988,0.6469002839,-0.6184679749,-0.2680995115,0.3565670184
3749782357794,-0.8449649215,1.3775146008,1.1851229668,0.6311530868,-0.6082100080,-0.2953026201,0.3801614522
3749815646994,-0.8823495507,1.3880739212,1.1882853508,0.6188399808,-0.5964107530,-0.3185289213,0.3998382400
3749848955394,-0.9214966297,1.3961660862,1.1923856735,0.6065361005,-0.5861566781,-0.3360634172,0.4190413908
3749882225294,-0.9582142830,1.4198325872,1.1918417215,0.5949877802,-0.5741851045,-0.3485984034,0.4413390537
3749915515094,-0.9926672578,1.4383521080,1.1962547302,0.5775370740,-0.5557440060,-0.3644886405,0.4740754781
3749948804094,-1.0282393694,1.4354962111,1.2038823366,0.5431297382,-0.5239242277,-0.3915910096,0.5264693460
3749982093894,-1.0604908466,1.4234133959,1.2102582455,0.4911703338,-0.4757570499,-0.4308741873,0.5888585293
3750015380294,-1.0985047817,1.4200848341,1.2165615559,0.4293307535,-0.4156516071,-0.4767764964,0.6446650433
3750048675694,-1.0995897055,1.4019306898,1.2143824100,0.3704283212,-0.3469328261,-0.5200043285,0.6870341850
3750081959694,-1.0999773741,1.3980849981,1.2092336416,0.3198804589,-0.2829141382,-0.5501151820,0.7176415324
3750115247794,-1.1083363295,1.3944959641,1.2074292898,0.2773281423,-0.2372549442,-0.5665251777,0.7388155494
3750148543094,-1.1240718365,1.4003022909,1.2070274353,0.2451715110,-0.2109034456,-0.5726374840,0.7533239534
3750181827394,-1.1441605091,1.4125680923,1.2067527771,0.2198629467,-0.1927893257,-0.5741216380,0.7647724534
3750215114694,-1.1673389673,1.4269350767,1.2058900595,0.1967166632,-0.1774515333,-0.5772387296,0.7724046587
3750248404594,-1.1775759459,1.4503607750,1.2061394453,0.1748614886,-0.1592091153,-0.5849630165,0.7758183980
3750281693694,-1.2096604109,1.4654312134,1.2046953440,0.1489403761,-0.1454275617,-0.5942096977,0.7769056724
3750314989394,-1.2422703505,1.4818532467,1.2042007446,0.1204518950,-0.1317104671,-0.5993246318,0.7803548421
3750348270994,-1.2867519855,1.4941264391,1.2044590712,0.0744610544,-0.1120277853,-0.5999852149,0.7886209917
3750381559894,-1.3069906235,1.5084499121,1.2132543325,-0.0006138850,-0.0789066048,-0.5968072536,0.7984951302
3750414848694,-1.3093756437,1.5213761330,1.2221620083,-0.0887316464,-0.0302381068,-0.5894919031,0.8023164263
3750448139194,-1.3076869249,1.5353525877,1.2298629284,-0.1654150381,0.0223110751,-0.5771643749,0.7993881194
3750481432494,-1.3138035536,1.5501979589,1.2356654406,-0.2167964176,0.0592417614,-0.5652845233,0.7936895708
3750514715694,-1.3256554604,1.5613548756,1.2380595207,-0.2460800665,0.0766754063,-0.5607119703,0.7868720158
3750548005394,-1.3416672945,1.5667314529,1.2359606028,-0.2592478253,0.0867479918,-0.5635824491,0.7795127799
3750581300294,-1.3522658348,1.5710080862,1.2340673208,-0.2618174719,0.0943384528,-0.5690664413,0.7737669243
3750614587894,-1.3677877188,1.5719187260,1.2293022871,-0.2523866515,0.0971515148,-0.5774375019,0.7703431007
3750647872794,-1.3920210600,1.5669279099,1.2221666574,-0.2149447109,0.0892776125,-0.5893317612,0.7736383874
3750681160794,-1.4304839373,1.5533517599,1.2132985592,-0.1322849962,0.0655951486,-0.6032389279,0.7837734061
3750714450594,-1.4823032618,1.5436094999,1.2025378942,-0.0137880551,0.0198713180,-0.6176692614,0.7860659665
3750747738494,-1.5350322723,1.5336780548,1.1941225529,0.1066986498,-0.0488190406,-0.6286991553,0.7687453880
3750781028294,-1.5914547443,1.5333969593,1.1856918335,0.2174326825,-0.1162755887,-0.6277043360,0.7383700174
3750814317294,-1.6342234612,1.5379842520,1.1794176102,0.3039474265,-0.1697940571,-0.6166665707,0.7060511884
3750847605394,-1.6694391966,1.5403608084,1.1776840687,0.3536040007,-0.2046965727,-0.6023411952,0.6857467523
3750880895294,-1.6953773499,1.5371710062,1.1793519258,0.3788710144,-0.2203210538,-0.5922933671,0.6760946346
3750914186194,-1.7149155140,1.5301841497,1.1812829971,0.3895187044,-0.2204773107,-0.5892023389,0.6726853189
3750947472394,-1.7452045679,1.4939616919,1.1883261204,0.3912304932,-0.2119177576,-0.5906365504,0.6731849898
3750980762294,-1.7431744337,1.4711135626,1.1923938990,0.3912386177,-0.2042809066,-0.5900574740,0.6760427743
3751014077294,-1.7429001331,1.4561262131,1.1966633797,0.3946937305,-0.2045907065,-0.5872136481,0.6764167602
3751047339394,-1.7600033283,1.4419906139,1.1961920261,0.4047721426,-0.2162241532,-0.5801216079,0.6729528574
3751080629394,-1.7824856043,1.4337536097,1.1942675114,0.4218986814,-0.2324322846,-0.5685321535,0.6668942391
3751113924394,-1.8041948080,1.4312428236,1.1918293238,0.4449216318,-0.2525075315,-0.5549492106,0.6559848030
3751147206194,-1.8251987696,1.4329929352,1.1887319088,0.4722200775,-0.2807704295,-0.5410959288,0.6367035104
3751180516694,-1.8429534435,1.4383676052,1.1833996773,0.5029046008,-0.3169554217,-0.5259845925,0.6082486593
3751213785094,-1.8521234989,1.4546104670,1.1795560122,0.5380533905,-0.3615704160,-0.4997411344,0.5744773119
3751247073694,-1.8533626795,1.4739265442,1.1789375544,0.5812048061,-0.4090874612,-0.4576805332,0.5342068438
3751280362894,-1.8448848724,1.4957927465,1.1803032160,0.6313423451,-0.4519648209,-0.4086277146,0.4797478866
3751313652394,-1.8278204203,1.5171742439,1.1819484234,0.6799070302,-0.4911246213,-0.3590783493,0.4093724168
3751346971494,-1.8032146692,1.5356460810,1.1838157177,0.7196574668,-0.5238816041,-0.3109316766,0.3331106241
3751380229194,-1.7734918594,1.5492193699,1.1861801147,0.7516645087,-0.5460380239,-0.2641110681,0.2590140664
3751413519094,-1.7412275076,1.5617029667,1.1876450777,0.7766305213,-0.5625391174,-0.2127968358,0.1873827136
3751446815594,-1.7017914057,1.5673881769,1.1920685768,0.7949714111,-0.5758685503,-0.1519361147,0.1153745434
3751480096194,-1.6590224504,1.5723477602,1.1933248043,0.8076250835,-0.5813448036,-0.0905122565,0.0398431322
3751513386094,-1.6135119200,1.5754392147,1.1915795803,0.8123891844,-0.5810122841,-0.0356118216,-0.0343560336
3751546730794,-1.5653591156,1.5765228271,1.1900761127,0.8093396514,-0.5779334370,0.0136446340,-0.1038079720
3751579963394,-1.5135667324,1.5753567219,1.1891146898,0.7955714194,-0.5783110660,0.0648042985,-0.1685907187
3751613253194,-1.4581246376,1.5701917410,1.1883199215,0.7748945507,-0.5769703653,0.1183609448,-0.2294217068
3751646542094,-1.4035886526,1.5565302372,1.1884186268,0.7542975570,-0.5652880091,0.1697753971,-0.2875082204
3751679829994,-1.3479084969,1.5436806679,1.1953340769,0.7326267319,-0.5461721388,0.2154733228,-0.3442750553
3751713119794,-1.2954014540,1.5271754265,1.1981006861,0.7068243075,-0.5246045029,0.2568468469,-0.3990228203
3751746408794,-1.2470749617,1.5068439245,1.2011908293,0.6757050222,-0.5018842865,0.2959796219,-0.4515871449
3751779697794,-1.2057105303,1.4831089973,1.2022904158,0.6418644163,-0.4744175652,0.3312614844,-0.5031936743
3751812988094,-1.1680468321,1.4604723454,1.2038675547,0.6074372746,-0.4431276342,0.3598308338,-0.5524306548
3751846276294,-1.1345692873,1.4407496452,1.2046662569,0.5714366326,-0.4143775622,0.3809443043,-0.5971874479
3751879566794,-1.1053241491,1.4178543091,1.2100473642,0.5350449920,-0.3944806931,0.3954430101,-0.6338269993
