#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],w_RS_R_x [rad s^-1],w_RS_R_y [rad s^-1],w_RS_R_z [rad s^-1]
3744422829894,-0.0003503453,0.0000705131,-0.0009566940,0.7032003495,-0.7105708210,-0.0244539884,0.0006158141,0.0009164901,0.0104420073,-0.0063392799,-0.0155761187,-0.0125432473,-0.0004276242
3744456123994,0.0002452985,0.0004789457,-0.0004933312,0.7002790228,-0.7134487876,-0.0242310918,0.0036016445,0.0179533679,0.0381825045,0.0046128510,-0.2506610695,0.1324669545,0.1124933515
3744489407694,0.0008862329,0.0029343779,-0.0014273024,0.6879256181,-0.7250621718,-0.0296435423,0.0128238617,0.0383492783,0.0779843107,0.0194913782,-1.0306095920,0.1471203249,0.6059058543
3744522697694,0.0021635653,0.0049978909,-0.0012297229,0.6756187849,-0.7361048594,-0.0347971112,0.0218644557,0.0873870775,0.0295892134,0.0379120559,-1.0046703080,0.1504026348,0.5879851891
3744555984894,0.0055722320,0.0052244449,-0.0002281187,0.6645727816,-0.7457775471,-0.0366532438,0.0285553499,0.1701422930,-0.0517441519,0.1381317675,-0.8927731959,0.1847821322,0.3480010319
3744589274994,0.0133521277,0.0016545778,0.0082113389,0.6516866671,-0.7565336712,-0.0379142540,0.0390359015,0.2950690389,-0.1156660989,0.3025744259,-1.0277927027,0.3724272646,0.4733995633
3744622563594,0.0233819485,-0.0025857240,0.0198766459,0.6382902887,-0.7669116886,-0.0374729709,0.0550249556,0.2558577657,-0.1070954502,0.3803359568,-1.0527959557,0.6892356766,0.6138075789
3744655851794,0.0325609855,-0.0057659941,0.0364125147,0.6213628515,-0.7779539654,-0.0072805982,0.0929668078,0.1333066374,-0.0090273572,0.4596557617,-1.3893086397,2.8327944359,0.0950129020
3744689143094,0.0363362767,-0.0041656345,0.0553539805,0.6088639754,-0.7797759932,0.0417899876,0.1395981979,0.1678911448,0.0513731129,0.6830436587,-0.9473703815,3.9986386135,-0.4840482092
3744722440894,0.0399796963,-0.0021036472,0.0804915205,0.6051209729,-0.7699673217,0.0892333622,0.1817039865,0.2356189042,0.0779071301,0.8410123587,-0.1087888131,3.8013892655,-0.6759395140
3744755718894,0.0465626866,0.0011079493,0.1091563925,0.6021527930,-0.7540365661,0.1340798964,0.2255292715,0.2249920815,0.1194234043,0.8811368942,0.1874329494,3.8515515060,-0.5348406514
3744789015094,0.0559414886,0.0074583581,0.1388830096,0.5907070978,-0.7398653903,0.1774090303,0.2686826471,0.2482680827,0.1560735106,0.9166243076,-0.2454346510,3.8084625099,-0.3609802168
3744822297494,0.0638086349,0.0125547685,0.1708659232,0.5821130818,-0.7285638980,0.1987997275,0.3013597103,0.2543771863,0.2057793587,0.9752597809,0.0220813062,2.4869208960,0.2272372947
3744855585894,0.0670392886,0.0160761066,0.2052743882,0.5909907165,-0.7108968428,0.2060968111,0.3207487433,0.2371375412,0.2119422406,1.0173497200,1.1061001479,1.3179451722,-0.0130603335
3744888882594,0.0759395957,0.0200134926,0.2410323769,0.6039691296,-0.6885349442,0.2123183513,0.3406784978,0.2369713783,0.1939509958,1.0196217299,1.4751261003,1.3422787697,-0.0850750871
3744922164094,0.0929742381,0.0299071595,0.2774544656,0.6105085951,-0.6698367315,0.2195579168,0.3610987810,0.2738859355,0.1874653250,1.0256000757,1.0617050299,1.4072410646,0.0691593313
3744955452894,0.1030854955,0.0369060375,0.3122919202,0.6204625773,-0.6560858286,0.2148976111,0.3720169251,0.2640223503,0.1717656553,0.9932992458,1.1501737578,0.4355034908,0.1906948509
3744988742594,0.1141483560,0.0431364663,0.3458730280,0.6296161462,-0.6440659216,0.2053415046,0.3828804821,0.2588656545,0.1436851025,0.9454628825,1.1627876939,0.2224723081,0.4218864627
3745022031494,0.1222967207,0.0455910750,0.3769732416,0.6422206314,-0.6357197916,0.1868252327,0.3853690953,0.2471599430,0.0959697291,0.8722774386,1.2602117473,-0.5676892980,0.4177621951
3745055320794,0.1336411685,0.0453125276,0.4058174789,0.6573850830,-0.6316840381,0.1629327616,0.3771909912,0.2555201948,0.0594567582,0.8098547459,1.1964603695,-1.3111890908,0.2006272258
3745088608494,0.1468250751,0.0454675220,0.4337493777,0.6695953340,-0.6380690677,0.1345396882,0.3555404700,0.2862889171,0.0513856895,0.7440850735,0.6428946462,-2.2079187701,0.0082606468
3745121898494,0.1551402658,0.0486551821,0.4563517570,0.6734263452,-0.6568397446,0.1036355725,0.3229832436,0.3224777579,0.0583878793,0.6322277784,-0.2113715853,-2.9243313445,-0.0551666973
3745155188594,0.1683638841,0.0520746410,0.4765977561,0.6695869562,-0.6827053413,0.0724509219,0.2834035799,0.3899087012,0.0588354245,0.5673022866,-0.8397504224,-3.3033157237,-0.1352489450
3745188475694,0.1782801300,0.0556291156,0.4898228347,0.6635457075,-0.7102520249,0.0340779488,0.2325679440,0.4607349932,0.1044432968,0.5391260982,-0.9246699726,-4.0750797493,-0.2485585587
3745221770094,0.1896217465,0.0652477518,0.5047081113,0.6726257000,-0.7216337699,-0.0186418829,0.1627017210,0.5635802150,0.2073631287,0.5863125324,0.5279178866,-5.2667218479,-0.6399211421
3745255084794,0.2055629641,0.0761510283,0.5214670897,0.6847607368,-0.7201577293,-0.0751744495,0.0826098084,0.6319782138,0.2461198121,0.6200216413,1.2291391470,-5.7338849642,-0.9033507828
3745288343094,0.2282396704,0.0890562758,0.5402348042,0.6864109852,-0.7155658804,-0.1292023438,0.0105917206,0.6481322050,0.3149789870,0.5771185160,0.8556778654,-5.3206018095,-0.6140740553
3745321638394,0.2516428530,0.1055391505,0.5597585440,0.6791869707,-0.7087741190,-0.1821353804,-0.0563117242,0.6547293067,0.3070476651,0.5952689648,0.5230842370,-5.1162656719,-0.4265400884
3745354923394,0.2767972648,0.1196727976,0.5766500831,0.6745644638,-0.6937024419,-0.2251957300,-0.1141340853,0.6616511345,0.2733559608,0.5697711706,0.9061474954,-4.3253722458,-0.3769291663
3745388209894,0.2991244495,0.1351846009,0.5936775804,0.6723853920,-0.6820800279,-0.2446978381,-0.1509559149,0.6115007997,0.2796460092,0.4754449427,0.7449614997,-2.4351449542,-0.5374084298
3745421505794,0.3181149065,0.1463393569,0.6071179509,0.6713717127,-0.6840674416,-0.2287081922,-0.1703065519,0.5712841153,0.2743608952,0.3671264648,0.3076423477,-0.1439075426,-1.4752110702
3745454788394,0.3372867107,0.1567229778,0.6232175231,0.6695411575,-0.6966381434,-0.1862773981,-0.1780748903,0.5224058032,0.2392967492,0.2987839878,-0.0414116804,1.4964798887,-2.2498461213
3745488076794,0.3598273396,0.1648554206,0.6280956864,0.6706737021,-0.7066231693,-0.1372306592,-0.1790201893,0.4583096206,0.1771289855,0.2996205986,0.1811398857,2.0537854489,-2.1914118351
3745521372094,0.3785131276,0.1737470329,0.6380715966,0.6736949460,-0.7116259698,-0.0917279392,-0.1769451441,0.3973956406,0.1668813527,0.2870796621,0.3990422153,2.0006229001,-1.8572074844
3745554655794,0.3937780261,0.1838005781,0.6519623399,0.6733039102,-0.7177744593,-0.0538695983,-0.1689962616,0.3297984302,0.2048423737,0.2601459920,0.0931166732,1.9361982736,-1.3354717584
3745587943994,0.4046356082,0.1911718994,0.6644461155,0.6773314611,-0.7199090266,-0.0173771217,-0.1505028933,0.2372245640,0.2197471708,0.2476149797,0.3981226946,2.3091152807,-0.7918589810
3745621273794,0.4138146937,0.1988548785,0.6733530760,0.6859256162,-0.7166535967,0.0128013278,-0.1254981970,0.1725464612,0.2304502726,0.2533417940,0.7502490963,2.2869386211,-0.2064329589
3745654522694,0.4173514843,0.2072844654,0.6875208616,0.6934766281,-0.7125775908,0.0345078682,-0.1006605703,0.1227867678,0.2322797924,0.2638391256,0.6768080464,1.9301128828,0.1429589755
3745687810794,0.4160558879,0.2171167880,0.6994572878,0.6944191335,-0.7134319419,0.0467959746,-0.0812838734,0.0847454146,0.2413758487,0.2595005333,0.1192550294,1.3448866309,0.2887419332
3745721100794,0.4132151306,0.2262640595,0.7077649832,0.6925037041,-0.7160837173,0.0521769973,-0.0702872006,0.0340012982,0.2457281053,0.2357003540,-0.1355387196,0.7141821490,0.2262424872
3745754395494,0.4050353765,0.2400875688,0.7131381035,0.6834648855,-0.7240709039,0.0507217229,-0.0776169010,-0.0474060215,0.2261997461,0.2274885029,-0.7502007927,-0.3137809842,-0.2554433544
3745787678894,0.3964580595,0.2499738187,0.7155718803,0.6647627311,-0.7365377498,0.0355361847,-0.1197490461,-0.1311785281,0.1905629188,0.2582299411,-1.5256032935,-2.3426401965,-1.1193264311
3745820966594,0.3955290020,0.2648022473,0.7145732045,0.6385001129,-0.7482556219,-0.0016849219,-0.1800785694,-0.1786463857,0.2081017643,0.2577069104,-2.0287991375,-4.0199214097,-0.9272878394
3745854262894,0.3920002878,0.2689577043,0.7221196890,0.5956905167,-0.7634362340,-0.0486070089,-0.2448576803,-0.1920154542,0.2420676202,0.2453818470,-3.0115406267,-4.5576565655,-0.8413055002
3745887546294,0.3865298927,0.2751901448,0.7307148576,0.5349542803,-0.7848196197,-0.0885693532,-0.3000625804,-0.2228876650,0.2386053801,0.1922733784,-3.9842707642,-3.8313618760,-1.1005060030
3745920833594,0.3795082271,0.2820529938,0.7351774573,0.4629714159,-0.8079534193,-0.1153104894,-0.3457921795,-0.2602771223,0.1845685095,0.0445040353,-4.3828434589,-2.9860804441,-1.6320447938
3745954123494,0.3740269840,0.2799684405,0.7328227162,0.3894360558,-0.8240187580,-0.1380163798,-0.3876649633,-0.3178776801,0.1420499682,-0.1343369931,-4.2034752351,-2.8435154947,-1.7037339327
3745987412694,0.3683208823,0.2732236683,0.7231882811,0.3321390788,-0.8313273737,-0.1649106762,-0.4139841771,-0.4025608003,0.1185216978,-0.3174090087,-3.4184414410,-2.2388812412,-0.6799773645
3746020700794,0.3627150059,0.2579793930,0.7084750533,0.3065333046,-0.8265741407,-0.1956728384,-0.4295633404,-0.4164116979,0.0569170378,-0.4454001486,-1.7954299130,-1.7644906280,0.6360078685
3746053990394,0.3457486331,0.2509644628,0.6936682463,0.2817579899,-0.8246964807,-0.2354557492,-0.4301729187,-0.3851590157,-0.0468619652,-0.5766875744,-2.2161035143,-1.1030359284,1.3475521241
3746087279994,0.3323448896,0.2469249368,0.6701183319,0.2556764810,-0.8256952258,-0.2700427204,-0.4241861152,-0.3678653240,-0.0981908813,-0.6824659109,-2.2884556298,-0.6321868481,1.1271897233
3746120567894,0.3185934126,0.2416999936,0.6435458064,0.2341453676,-0.8178415108,-0.3133033739,-0.4220808050,-0.2964512706,-0.1291154176,-0.7471799850,-2.0850284159,-1.1100453200,1.7578605074
3746153857794,0.3057686687,0.2405491024,0.6172078848,0.1993739348,-0.8138809969,-0.3505557550,-0.4182803122,-0.2923379540,-0.1617551595,-0.7165063620,-2.6701112076,-1.0926977551,1.0771284812
3746187150994,0.2933090925,0.2365805954,0.5989691019,0.1669641192,-0.8139323727,-0.3896797079,-0.3972238673,-0.3801088631,-0.1740908176,-0.5094597936,-3.0131978884,-0.1203743832,1.3502626063
3746220434694,0.2765779495,0.2350927889,0.5875307322,0.1309674868,-0.8276174312,-0.4182665173,-0.3506423040,-0.5130716562,-0.2932256162,-0.2263543904,-3.6736628153,1.4763053472,0.6863527295
3746253725494,0.2572585642,0.2256684303,0.5833407044,0.1092127052,-0.8512438049,-0.4169088066,-0.2994054385,-0.6200358868,-0.2966038883,-0.0733764321,-2.5279764303,2.5107798549,-0.7167653008
3746287019294,0.2345148325,0.2103050500,0.5820300579,0.1007574558,-0.8767794235,-0.4038030145,-0.2409333997,-0.6750259399,-0.2526526749,0.0861161873,-1.8298759457,3.3258763652,-1.0789290095
3746320301894,0.2107181400,0.1985699236,0.5888463855,0.0965658973,-0.8918411372,-0.4004748272,-0.1868537565,-0.6886571646,-0.1711790562,0.3376038969,-1.5769329256,2.9873817591,-0.2742231470
3746353591194,0.1858423203,0.1939809620,0.6030516624,0.0930096344,-0.8981963857,-0.4069155096,-0.1378848383,-0.6145005226,-0.0193882901,0.4471393824,-1.4785429958,2.5732982047,0.4365482962
3746386883994,0.1658626944,0.1934091747,0.6202796698,0.0942312464,-0.9031896443,-0.4065340691,-0.1004937275,-0.5300703049,0.0555767976,0.6304471493,-0.8730447864,2.0913766641,0.0764149933
3746420171194,0.1476289779,0.1958568543,0.6432242393,0.0946633791,-0.9106287719,-0.3947650389,-0.0771663690,-0.4107523561,0.1742147654,0.7175019383,-0.5174609049,1.3881698641,-0.6857733046
3746453459194,0.1350398958,0.2033623159,0.6676180959,0.0944615939,-0.9171124345,-0.3826694640,-0.0595472171,-0.2860293388,0.2975161672,0.7408819795,-0.4097655275,1.0581375740,-0.7163407650
3746486747294,0.1240245551,0.2135878950,0.6927983761,0.0928369017,-0.9242488609,-0.3665867159,-0.0525312531,-0.3371798992,0.3191402853,0.7563034296,-0.2338066973,0.4660723447,-1.0163155312
3746520037994,0.1155854091,0.2268253118,0.7185148001,0.0886899751,-0.9328427871,-0.3470846698,-0.0383491179,-0.5030579567,0.3850099444,0.7909174562,-0.5290443394,0.8321318508,-1.2062606922
3746553324694,0.0973983034,0.2430791110,0.7447060347,0.0848841831,-0.9398378300,-0.3302806376,-0.0203526229,-0.6619910002,0.5090036392,0.7689379454,-0.5872360035,1.0350977603,-1.0007054672
3746586614694,0.0716312453,0.2548161745,0.7712131739,0.0896452245,-0.9443339991,-0.3165179885,-0.0036598946,-0.7360557914,0.5892164707,0.8046762943,-0.0685084318,1.1127818992,-0.7754224541
3746619908994,0.0466679446,0.2736138403,0.8018316627,0.1101968337,-0.9444296730,-0.3094110117,0.0131938063,-0.6950817704,0.6614147425,0.9366871715,0.8465290255,1.3852727194,-0.3097360395
3746653191894,0.0258246865,0.2945253253,0.8372096419,0.1465551017,-0.9373419061,-0.3146577901,0.0300371156,-0.5948454142,0.6694718599,1.1349385977,1.8018267345,1.6032131608,0.5123961081
3746686481494,0.0129362689,0.3115648627,0.8760796785,0.1961095879,-0.9289281834,-0.3104748286,0.0473163859,-0.4200279713,0.5227503777,1.2884370089,2.5317117080,1.9628068094,-0.0137964477
3746719777994,0.0005509444,0.3272014260,0.9208563566,0.2444112860,-0.9200573425,-0.2998325184,0.0621133698,-0.1973135769,0.3837353289,1.3218650818,2.4945452763,1.8778484608,-0.3915355520
3746753058594,-0.0136342021,0.3551416695,0.9756520987,0.2867980487,-0.9087723735,-0.2947976772,0.0705264630,-0.0038312741,0.2904098034,1.2968574762,2.3397586412,1.3454394369,-0.1097267723
3746786348694,-0.0120535716,0.3662675917,1.0180560350,0.3276589666,-0.8934740626,-0.2981309461,0.0739029092,0.1739045382,0.2054444402,1.1705176830,2.4495933928,0.9157064000,0.3380871823
3746819661094,-0.0016517867,0.3708942831,1.0522367954,0.3701412108,-0.8746793331,-0.3037368080,0.0753359129,0.2767474949,0.1732559949,0.9728121758,2.6487570220,0.8106728865,0.4769911400
3746852925794,0.0175823309,0.3630119562,1.0659178495,0.4220805614,-0.8520534331,-0.2986090375,0.0817654551,0.3120983541,0.1567924023,0.6775898337,3.0960141123,1.5040500987,0.0513800317
3746886215594,0.0304821525,0.3683819473,1.0829265118,0.4723578748,-0.8306216770,-0.2784176327,0.0971045295,0.3136421144,0.1509061307,0.4718153775,2.7444551074,2.3058697866,-0.5074330681
3746919504494,0.0373268649,0.3802460134,1.1013927460,0.5102117319,-0.8127094563,-0.2583783991,0.1114806310,0.2669604123,0.1328823566,0.2888654768,2.0408079213,2.0246146525,-0.5134699361
3746952792594,0.0390799902,0.3930533826,1.1171120405,0.5353215239,-0.7984925363,-0.2480359777,0.1196607255,0.1545761228,0.1567563564,0.1687766165,1.4658787007,1.2016882476,-0.2017704391
3746986086494,0.0366172269,0.4076911211,1.1305494308,0.5556192761,-0.7827261953,-0.2523898674,0.1221731477,0.0225141365,0.1871471256,0.1460891962,1.4746418933,0.3963103314,0.3786879147
3747019371494,0.0345762447,0.4111323655,1.1308816671,0.5708238251,-0.7693657770,-0.2603063750,0.1203206258,-0.0547755584,0.1699896902,0.0554628186,1.2474504102,-0.0227641980,0.4015104354
3747052659894,0.0304070823,0.4152326584,1.1289721727,0.5757446788,-0.7644025555,-0.2686583653,0.1096789893,-0.0718260482,0.1507002115,-0.0479075313,0.6245097846,-0.6655259212,0.0631543996
3747085957794,0.0291518457,0.4179517329,1.1226687431,0.5750689747,-0.7649446253,-0.2736532519,0.0962771639,-0.1082232296,0.1482175887,-0.0493581779,0.1994033525,-0.8025499147,-0.2384283938
3747119238194,0.0273953006,0.4265773594,1.1173273325,0.5801540601,-0.7642601712,-0.2648869151,0.0957213638,-0.2134653479,0.1890474707,0.0650739521,0.2158373964,0.3649982689,-0.4403664921
3747152562294,0.0209387075,0.4304996431,1.1205474138,0.5872929503,-0.7597610706,-0.2626813565,0.0940670564,-0.2015980780,0.1367955059,0.0973476917,0.4977379859,0.1402547623,-0.1282551190
3747185815794,0.0123365289,0.4357612431,1.1253147125,0.5992921959,-0.7475919439,-0.2687472301,0.0986411459,-0.3238860071,0.1899544448,0.0532624461,0.9402549624,0.2531888577,0.5631503423
3747219105394,-0.0001339365,0.4407916069,1.1267365217,0.6036582892,-0.7377329110,-0.2846689384,0.1015402253,-0.2783266902,0.1711450666,0.0085743330,0.5986579420,-0.3141446560,0.9528650074
3747252401494,-0.0121913748,0.4481965601,1.1253551245,0.6043186621,-0.7305782240,-0.2975477794,0.1118916094,-0.3474428952,0.1789867431,0.0094630178,0.1902528643,0.0466514581,1.0644168681
3747285682694,-0.0234624129,0.4576475322,1.1219844818,0.6032379183,-0.7236620680,-0.3066316203,0.1356254946,-0.3690745234,0.1701067388,-0.0168770757,-0.1596019689,0.7393745923,1.3918236870
3747318972694,-0.0359864533,0.4623355269,1.1211061478,0.6053060350,-0.7146070071,-0.3099864751,0.1638591305,-0.3267672360,0.2050626576,-0.0205835868,-0.0747091266,1.2179697143,1.3192390461
3747352297894,-0.0478945784,0.4650507271,1.1208175421,0.6091183190,-0.7087529029,-0.3032882097,0.1861731934,-0.2798780203,0.2672802508,-0.0499005280,-0.1048451320,1.3289327245,0.5948172819
3747385549494,-0.0564490035,0.4717471898,1.1217509508,0.6194647363,-0.7032782222,-0.2915487201,0.1914746107,-0.2168304771,0.3150828183,-0.0543374382,0.4134954759,0.9061867045,-0.3222279161
3747418839494,-0.0620333999,0.4850184619,1.1221445799,0.6355072371,-0.6956615513,-0.2701283487,0.1980308888,-0.2470218688,0.3287467062,0.0053989408,0.6001219139,1.4430095180,-0.7122747588
3747452128494,-0.0718352050,0.4978942275,1.1241486073,0.6498325975,-0.6871997024,-0.2479255464,0.2097786636,-0.3463718891,0.3435086906,0.0595752597,0.4670670293,1.6721512403,-0.5126143498
3747485416394,-0.0871266127,0.5085189342,1.1272009611,0.6644937407,-0.6752474320,-0.2314990763,0.2211270038,-0.4078641236,0.3334794343,0.0050878939,0.6959947810,1.4791163580,-0.2419241514
3747518706394,-0.1050508767,0.5161221027,1.1287180185,0.6773371321,-0.6616430512,-0.2244514699,0.2303571573,-0.5088952184,0.2887092531,-0.0301932059,0.8422011249,1.0152371717,0.1011726122
3747551994294,-0.1255110651,0.5225865841,1.1284209490,0.6899922807,-0.6440602280,-0.2310392912,0.2360464388,-0.6397765279,0.2685879469,0.0131348092,1.2331891775,0.3721145548,0.5554254907
3747585285994,-0.1495358944,0.5330016613,1.1260852814,0.6947549252,-0.6274499000,-0.2447991255,0.2523798823,-0.7353183627,0.2720561922,0.0434443951,0.8413197472,0.3633019271,1.3726195485
3747618574794,-0.1764587462,0.5401527882,1.1252955198,0.6884281681,-0.6223129729,-0.2580625805,0.2686948561,-0.6976618171,0.3204942942,0.0245575439,-0.0629261863,0.0462447276,1.3526009637
3747651862194,-0.1991335899,0.5459439754,1.1236704588,0.6771605098,-0.6289495945,-0.2694698070,0.2706696782,-0.5895005465,0.3003948629,0.0184629690,-0.5422995301,-0.6798765322,0.5872362035
3747685158094,-0.2148468345,0.5554777384,1.1226749420,0.6675923151,-0.6366125044,-0.2771142888,0.2687986068,-0.4452702105,0.3139706850,0.0701743290,-0.5186170558,-0.6611142519,0.2442354287
3747718440494,-0.2235628664,0.5707172155,1.1271575689,0.6639271659,-0.6440677933,-0.2703410557,0.2670076959,-0.3166899979,0.3969868720,0.2078505009,-0.5188863751,0.0217540058,-0.3959109353
3747751729394,-0.2315705866,0.5909919143,1.1376254559,0.6682312192,-0.6450946641,-0.2535773701,0.2702192246,-0.2617067397,0.4136262238,0.3224079311,-0.1955051120,0.8464334018,-0.6063325867
3747785024294,-0.2388852984,0.6109982133,1.1475207806,0.6726053485,-0.6403755696,-0.2319303590,0.2893604733,-0.2018720657,0.4096606672,0.3686169982,-0.2840520953,1.7541282145,-0.0696250194
3747818307194,-0.2469825596,0.6245512366,1.1612619162,0.6752784936,-0.6306722286,-0.2141749251,0.3168289721,-0.1780182421,0.3999860287,0.3608752787,-0.1965454972,1.9810014697,0.5158195618
3747851596594,-0.2559600174,0.6337601542,1.1740550995,0.6738785224,-0.6202459672,-0.2091622116,0.3426862216,-0.2389760017,0.3594842255,0.2754978240,-0.0581909018,1.3637357775,1.0200446254
3747884885294,-0.2680603266,0.6393332481,1.1826090813,0.6678612116,-0.6140194429,-0.2166481130,0.3605622289,-0.3103826642,0.3504293263,0.0673723295,-0.0426580182,0.4156727619,1.2049293983
3747918173494,-0.2839727402,0.6467303038,1.1837913990,0.6542869920,-0.6204193342,-0.2327210199,0.3644575540,-0.4076712728,0.3716711700,-0.2125205100,-0.4601235428,-0.8166367478,0.9600860785
3747951463194,-0.3024348617,0.6556887031,1.1743654013,0.6323591865,-0.6378837620,-0.2587350226,0.3553622848,-0.5142958760,0.3716315627,-0.4312963784,-0.8072757109,-2.0511090008,0.8482939490
3747984753694,-0.3197099268,0.6644003987,1.1563452482,0.6077369819,-0.6547825090,-0.2926844248,0.3409566751,-0.5749831796,0.3434721231,-0.5531415343,-0.6370940602,-2.5862803623,1.0171137489
3748018040194,-0.3367805183,0.6741487384,1.1363945007,0.5873008882,-0.6653901839,-0.3259223951,0.3257424785,-0.5969807506,0.3057736158,-0.5339096785,-0.2429492236,-2.3897009316,0.9845210670
3748051330194,-0.3528665304,0.6856040955,1.1191160679,0.5729050360,-0.6688304817,-0.3502447138,0.3190207626,-0.6203249693,0.2953553498,-0.3884778619,-0.0892754899,-1.4763094101,0.9496237659
3748084619194,-0.3719554842,0.6986211538,1.1089968681,0.5648480009,-0.6668390574,-0.3652670352,0.3207060965,-0.6199855208,0.2995741665,-0.2620810568,-0.0027482244,-0.5807484891,0.8580298556
3748117930294,-0.3916840255,0.7101728916,1.1023404598,0.5597936062,-0.6626333769,-0.3763063351,0.3254868176,-0.6085222363,0.2713467777,-0.2070492506,0.0479875163,-0.2128469108,0.7936935645
3748151197594,-0.4128067791,0.7197356820,1.0965980291,0.5521497714,-0.6583739505,-0.3903171412,0.3306461863,-0.6380384564,0.2124492526,-0.1692402959,-0.0037174018,-0.3555876946,0.9777672248
3748184487094,-0.4374223948,0.7280191779,1.0910936594,0.5367266231,-0.6531418191,-0.4136697117,0.3379462468,-0.6757956743,0.1186346710,-0.1689416021,-0.1438005321,-0.7437578966,1.5951618071
3748217780594,-0.4636917710,0.7333596945,1.0851054192,0.5114682678,-0.6471016706,-0.4450571035,0.3486887057,-0.6635262370,0.0306729432,-0.1890315861,-0.4261526771,-1.0958816560,2.2413872781
3748251064494,-0.4854450524,0.7334244251,1.0794113874,0.4795089250,-0.6404241768,-0.4793183690,0.3608073805,-0.6036117673,-0.0380230732,-0.1668927670,-0.6439670339,-1.2970528230,2.5538759172
3748284352594,-0.5043059587,0.7333826423,1.0746811628,0.4491674727,-0.6287747976,-0.5105456513,0.3771391962,-0.5416999459,-0.0655648336,-0.1052908674,-0.6254794657,-0.8928233656,2.6663065086
3748317641994,-0.5172630548,0.7309627533,1.0728592873,0.4299262412,-0.6089931653,-0.5343146260,0.3984954607,-0.4682317376,-0.0111602535,-0.0396084748,-0.3096362774,0.0233736896,2.5177006226
3748350932094,-0.5287889838,0.7291025519,1.0738422871,0.4266442344,-0.5865391063,-0.5467387037,0.4183579376,-0.4252259731,0.0504424237,-0.0175954308,0.1197562961,0.8381690497,1.7672636180
